all_mean	work_mean	week_mean
3.873015873015873	3.9655172413793105	2.8
4.033898305084746	4.087912087912088	3.8518518518518516
3.6778688524590164	3.6848281642917016	3.3703703703703702
3.8251121076233185	3.802752293577982	4.8
4.161290322580645	3.2222222222222223	4.545454545454546
3.4365853658536585	3.9714285714285715	3.2524590163934426
3.8987341772151898	4.046153846153846	3.2142857142857144
3.770053475935829	3.783333333333333	3.4285714285714284
3.5789473684210527	3.652173913043478	3.547169811320755
3.9743589743589745	4.0344827586206895	3.8
4.17	4.197368421052632	4.083333333333333
3.3688212927756656	3.4539007092198584	3.2704918032786887
3.5451505016722407	3.6137184115523464	2.6818181818181817
3.8333333333333335	3.8359375	3.8
3.2085561497326203	3.156390977443609	3.6265060240963853
3.2708757637474544	3.2669404517453797	3.75
3.9193548387096775	3.925	3.75
4.121359223300971	4.061068702290076	4.226666666666667
3.9304347826086956	3.8526315789473684	4.3
3.8285714285714287	3.7586206896551726	4.166666666666667
4.231155778894473	4.222222222222222	4.545454545454546
3.4972375690607733	3.5042735042735043	3.484375
3.358361774744027	3.340659340659341	3.366336633663366
3.518828451882845	3.3859649122807016	3.5604395604395602
3.875	4.615384615384615	3.7777777777777777
3.5294117647058822	2.942857142857143	3.664473684210526
3.77959927140255	3.0632911392405062	3.9
3.4047619047619047	3.452054794520548	3.339622641509434
4.098039215686274	4.0	4.108695652173913
3.1979949874686717	3.1834625322997416	3.6666666666666665
3.727272727272727	3.4444444444444446	3.8333333333333335
3.588235294117647	3.573170731707317	4.0
3.2721518987341773	3.0	3.281045751633987
3.594017094017094	3.6435643564356437	3.28125
4.071641791044776	3.693877551020408	4.136363636363637
4.106299212598425	4.197183098591549	4.0710382513661205
3.161290322580645	3.2222222222222223	3.1142857142857143
3.5777126099706744	3.411764705882353	4.231884057971015
