all_avg_price	period_avg_price
258.19	177.25
199.25	175.00
30.53	28.48
137.05	164.17
376.42	281.00
299.97	417.00
93.33	92.00
353.33	338.00
268.97	278.00
105.60	155.00
195.43	182.75
52.44	42.13
225.31	221.25
242.11	281.60
242.18	268.13
1308.03	854.50
101.43	117.33
388.50	328.67
235.77	136.33
781.33	1199.33
396.43	420.75
242.11	251.08
12065.61	16389.50
46.93	48.69
89.57	128.10
591.17	199.00
534.65	381.50
116.33	144.67
89.70	99.99
232.95	242.50
478.80	490.55
209.50	162.00
75.56	128.00
187.31	194.41
238.47	249.62
109.50	111.87
397.67	407.00
1404.00	759.75
115.72	125.25
218.98	191.60
234.07	297.50
145.42	171.00
133.50	82.33
1158.24	858.00
189.09	264.28
137.73	125.75
149.85	171.45
242.43	208.00
186.80	170.00
289.78	260.25
2470.26	10.75
211.36	126.50
255.51	50.27
176.00	262.00
167.72	192.85
946.75	172.00
358.11	393.21
1138.59	2582.80
87.18	40.98
1182.62	1871.75
228.83	86.64
364.28	89.99
175.24	182.20
262.52	132.69
174.00	157.60
264.94	238.00
299.00	130.25
84.89	158.22
150.75	116.00
1798.11	3459.28
109.57	73.33
41.18	28.92
122.68	88.86
231.85	131.00
936.17	1189.00
176.68	277.16
174.67	152.00
403.07	429.43
78.02	51.58
288.30	142.33
375.57	538.00
272.06	176.20
166.31	81.04
1143.84	1077.09
271.22	119.25
84.84	77.17
267.23	137.40
158.85	118.99
112.89	155.83
637.68	1354.26
413.18	340.60
464.18	646.16
786.33	906.33
395.14	441.56
540.09	253.94
380.78	332.00
331.43	343.29
188.25	172.38
251.15	180.36
118.67	103.67
181.51	302.20
292.00	311.67
41.73	22.39
166.15	144.00
346.33	552.40
247.27	293.37
253.11	259.50
216.00	188.75
150.73	158.23
108.24	77.50
85.88	41.93
380.83	368.67
349.57	222.17
389.67	581.00
223.63	372.56
105.74	89.05
75.42	89.93
52.81	167.00
337.20	371.45
155.10	130.00
132.11	155.67
125.99	145.00
893.25	291.29
180.37	199.00
1737.82	514.67
124.18	173.33
1874.61	282.42
201.22	214.50
130.59	91.72
570.25	438.66
129.52	218.25
161.38	211.00
235.25	265.00
584.75	755.33
330.62	224.00
178.84	36.00
200.91	290.22
714.68	90.75
182.04	194.09
361.88	225.00
44.44	28.49
1490.43	2910.33
208.07	197.38
300.50	327.50
523.37	237.87
145.38	150.25
487.40	462.78
189.67	178.33
160.33	123.00
95.80	101.67
222.67	113.33
86.35	142.20
148.40	130.00
670.69	171.67
262.00	304.50
50.12	67.42
369.91	517.75
197.09	201.00
273.89	357.78
182.75	147.60
245.12	307.14
411.42	309.36
109.60	83.50
243.98	247.67
60.75	67.20
115.47	50.75
260.21	242.12
925.88	831.50
254.11	275.17
191.28	237.52
90.02	147.50
630.50	780.25
24.25	35.05
164.21	227.29
87.08	86.25
135.18	194.00
324.23	449.00
157.50	157.60
511.71	339.33
529.02	278.32
221.33	324.00
2294.68	3343.00
347.23	386.93
277.12	233.85
67.40	26.18
209.60	157.20
797.54	764.45
202.39	142.25
167.21	144.58
642.96	2369.94
287.38	335.67
131.05	155.84
188.65	125.67
201.09	156.80
163.60	170.67
118.64	116.91
472.83	462.33
161.88	67.38
149.05	235.65
242.75	399.00
376.39	359.31
310.71	136.75
190.46	288.67
186.99	155.11
384.63	274.67
408.19	333.49
30.28	7.58
44.71	49.42
297.22	309.00
409.00	303.50
160.33	128.67
532.45	492.85
292.68	444.99
504.29	472.00
337.14	456.00
120.44	58.16
385.30	352.60
183.68	235.99
194.81	215.71
206.64	228.75
106.35	117.75
1959.58	3956.50
86.51	105.00
341.15	400.96
401.41	307.67
193.41	57.29
179.67	215.00
245.55	265.11
91.37	76.45
216.10	315.33
209.19	166.00
368.95	215.17
234.06	163.95
217.26	168.67
537.48	701.00
55.77	70.60
351.64	258.83
45.45	67.67
266.20	219.50
284.55	231.00
658.50	590.80
130.68	137.99
527.30	453.18
252.69	401.27
678.58	437.93
521.67	195.00
668.91	923.25
497.04	125.11
62.72	68.97
370.40	424.00
242.44	261.17
299.27	309.17
89.85	101.36
403.10	256.67
282.14	333.00
137.75	97.53
541.88	453.27
2195.59	3832.40
156.30	253.11
120.06	95.79
99.98	88.75
67.36	65.27
357.30	420.50
139.36	73.50
112.38	81.00
317.59	262.00
58.89	49.18
90.43	111.00
132.78	163.24
379.89	405.25
68.99	51.32
50.59	81.90
380.64	321.28
297.67	304.67
1665.43	50.86
216.44	256.60
380.57	265.60
133.37	51.12
18.22	16.92
214.21	225.56
185.14	185.50
311.00	280.60
77.24	71.36
224.17	197.00
197.68	196.56
239.15	250.83
298.82	554.67
270.89	265.89
185.38	258.67
371.92	302.24
294.83	342.67
321.29	545.33
243.70	140.65
408.94	411.88
167.07	71.57
191.77	159.00
138.75	156.33
184.84	97.97
130.83	170.27
435.91	214.60
241.12	235.33
659.07	140.70
865.48	974.33
114.13	72.33
242.70	471.33
94.56	74.72
214.66	316.25
216.43	127.33
174.55	151.00
29.15	31.19
1325.25	233.67
138.72	137.22
63.79	71.51
212.47	211.20
285.50	353.25
114.42	61.17
91.69	66.63
292.90	208.60
285.50	411.00
851.06	758.62
69.62	58.66
36.04	36.95
281.62	194.88
186.29	220.50
346.00	203.50
283.56	348.00
583.33	748.67
227.04	274.00
666.70	631.50
266.56	265.75
332.25	405.00
208.79	276.17
373.35	425.67
128.05	158.29
362.33	384.00
455.38	695.50
5273.58	5164.00
342.89	189.48
191.56	242.60
136.28	109.00
642.76	393.50
129.54	79.30
250.28	292.00
167.73	219.90
93.93	86.95
410.00	441.25
639.40	230.50
169.97	116.27
5437.33	595.33
105.96	117.67
680.88	564.00
1760.41	3784.86
109.78	134.00
302.42	204.43
119.94	324.67
31.33	36.18
760.57	252.86
12.75	16.60
166.81	152.00
166.54	230.62
97.19	107.30
158.50	216.39
191.62	230.00
3050.38	3037.69
313.50	215.67
228.82	263.80
311.33	411.67
172.92	138.08
69.45	100.00
154.97	181.00
99.11	118.00
291.22	217.57
64.38	72.00
576.90	260.63
139.26	89.72
173.42	190.58
254.56	215.60
45.21	26.87
80.08	48.41
448.06	140.60
317.39	302.00
115.10	145.47
61.09	46.83
90.22	86.60
155.53	45.07
163.76	166.66
139.12	162.00
228.56	178.00
240.66	432.30
96.53	97.46
144.64	141.80
211.79	70.97
355.33	306.67
140.50	49.00
2394.41	5268.17
119.67	143.67
1047.38	2385.14
146.72	78.33
202.38	287.80
141.50	248.67
120.99	137.00
281.68	276.20
291.11	314.67
723.30	1579.50
547.71	245.97
108.22	53.60
278.21	299.38
61.52	43.26
90.30	98.66
195.66	67.53
81.51	98.97
137.47	159.67
273.04	304.00
116.88	101.00
205.71	179.71
41.17	45.70
276.54	608.60
100.42	97.42
315.79	472.33
175.57	386.33
288.82	253.31
186.80	205.36
506.38	877.33
93.26	88.11
1720.30	2268.20
307.33	120.50
85.28	91.76
272.85	246.67
141.18	98.80
400.92	353.23
398.17	451.33
882.09	357.70
56.51	51.69
67.77	30.84
121.29	106.00
113.49	91.59
404.20	382.50
209.12	193.00
153.36	188.33
175.00	164.00
187.47	268.78
508.41	609.30
226.50	391.33
182.26	182.00
546.00	526.33
249.68	393.25
153.83	178.72
248.49	187.22
44.51	88.45
63.36	61.25
119.41	176.65
322.43	336.33
98.15	137.67
142.06	197.41
358.62	342.83
81.35	188.67
151.76	9.67
233.67	335.00
83.81	50.57
121.70	138.75
287.11	198.33
19.66	10.24
155.60	163.25
374.56	265.25
283.10	197.50
254.90	274.00
324.75	701.00
324.41	301.75
257.08	260.25
321.68	148.99
221.21	272.00
83.43	70.67
264.37	308.00
132.50	50.67
4.86	6.40
120.87	54.73
963.00	552.33
149.61	182.38
45.83	33.99
412.82	260.50
331.82	168.17
157.46	148.78
194.20	169.25
127.18	108.95
173.16	173.13
146.73	343.00
491.04	264.93
158.22	326.67
86.82	157.45
91.24	132.00
49.99	45.25
199.61	125.25
194.23	124.67
424.22	415.67
262.43	241.00
142.84	155.72
169.11	148.62
198.33	155.50
124.54	90.97
125.08	111.33
130.10	147.75
363.72	569.36
2878.12	3978.33
327.64	331.00
335.08	256.00
72.26	41.00
369.55	464.00
165.08	100.30
124.42	147.33
281.32	274.20
263.67	129.33
216.00	208.00
128.44	331.33
171.46	154.48
204.17	142.70
68.38	91.93
374.56	462.00
262.50	227.33
339.00	247.33
426.69	298.67
331.80	425.33
5718.37	148.50
480.66	1007.00
232.17	188.33
183.71	254.25
234.40	138.50
264.40	543.67
725.52	502.25
338.62	208.50
181.75	171.33
727.99	429.00
1336.01	718.07
262.00	218.33
168.29	186.88
163.90	119.67
140.45	195.00
265.54	314.25
557.09	1117.46
282.22	259.25
193.63	140.83
387.41	397.64
84.09	79.25
49105.60	201.33
195.89	211.00
203.97	144.00
562.90	678.60
271.43	351.67
516.29	462.62
65.47	119.67
231.18	315.29
2691.38	663.38
90.42	108.67
501.00	819.33
355.31	248.75
286.37	377.60
190.48	83.16
123.81	215.80
904.16	615.00
112.12	101.00
154.50	107.00
150.31	229.81
251.00	372.33
123.62	159.75
316.64	447.33
251.57	320.20
203.85	220.44
543.56	814.60
421.73	264.67
353.11	344.19
164.50	151.00
227.56	285.15
113.27	108.42
105.27	135.97
157.51	142.80
247.00	214.00
147.77	94.00
459.86	443.50
58.02	78.83
198.38	62.77
214.45	186.25
232.83	319.00
178.64	178.00
291.12	275.33
203.50	137.00
245.75	324.33
124.91	27.82
234.20	445.33
129.53	66.93
386.99	454.98
290.55	357.75
198.15	159.67
4497.57	369.33
378.56	578.75
276.20	230.55
116.41	110.67
366.51	378.70
216.86	150.25
122.39	98.75
337.79	287.83
154.55	268.66
219.42	227.75
307.15	278.21
2894.33	2934.00
139.44	135.20
424.12	485.50
331.11	305.98
145.90	231.67
56.44	66.49
189.20	177.05
288.04	311.60
100.10	73.72
167.17	177.00
165.05	56.65
474.00	372.00
161.70	172.34
162.40	196.80
177.33	148.00
297.75	207.00
191.27	181.74
160.41	178.28
222.00	237.75
1182.62	2075.50
108.35	95.96
754.05	811.67
1890.80	4304.17
307.57	157.66
561.67	448.33
165.32	87.20
115.33	121.52
36.13	50.66
134.00	45.00
298.12	189.00
231.51	486.00
150.35	99.97
108.60	176.93
196.44	151.40
279.64	214.50
140.70	54.20
962.82	135.60
162.41	75.75
148.17	131.73
93.49	95.75
553.62	316.67
2478.81	142.75
141.39	132.40
252.62	194.80
217.76	236.60
112.62	187.33
16.86	13.78
276.67	221.33
2060.53	2463.20
272.93	295.29
245.33	255.33
381.68	216.00
469.82	302.75
748.00	642.50
159.55	165.00
124.40	169.00
316.06	238.80
391.12	349.70
479.28	393.86
106.97	90.59
40.51	87.92
1174.62	1045.00
108.17	128.33
265.27	345.00
211.74	154.48
329.15	402.33
358.50	413.50
297.82	278.63
191.10	111.70
320.89	120.20
316.67	896.40
301.83	368.33
1188.95	382.57
163.00	214.33
366.68	362.56
230.41	213.67
198.10	165.63
212.83	144.67
408.00	324.00
151.17	175.98
180.32	171.50
223.00	253.00
219.47	187.60
564.46	421.67
207.21	112.22
776.59	2262.00
295.98	175.74
313.02	645.69
166.57	168.00
87.86	90.99
253.84	37.93
273.80	126.00
146.40	118.13
143.62	118.67
228.29	240.50
61.61	104.73
66.98	58.96
297.97	255.70
712.23	1755.00
734.91	547.00
268.00	258.00
242.62	205.00
324.27	379.88
275.19	166.92
173.21	170.71
276.33	428.67
611.46	698.33
104.53	80.19
265.23	256.14
83.50	86.00
491.80	625.67
74.55	55.96
97.33	85.33
58.62	37.63
275.04	104.75
115.45	139.14
43.63	55.39
153.70	169.75
198.45	214.37
206.00	194.86
2111.88	2623.60
328.62	439.17
322.67	247.67
325.15	347.13
320.60	272.50
672.16	638.06
356.63	382.67
210.58	218.00
13.03	19.73
162.29	155.00
180.96	125.44
187.73	184.88
2114.35	2652.11
183.47	91.93
139.35	161.56
307.50	405.00
162.83	161.33
273.79	303.33
394.62	316.20
196.49	302.00
139.16	118.20
191.35	164.90
68.09	60.00
162.00	154.67
82.48	77.67
121.94	100.90
264.30	305.02
275.91	332.89
140.42	182.88
372.64	252.50
202.54	441.00
138.83	96.96
314.95	364.83
86.43	52.98
40.79	45.60
90.78	77.69
302.30	372.60
102.45	101.80
76.06	162.83
5253.38	5031.33
163.43	165.33
49.68	66.23
207.00	112.33
70.56	64.00
331.67	379.33
212.00	233.00
73.53	60.97
302.42	414.40
171.00	173.75
187.06	159.38
94.58	73.94
313.50	282.67
3990.78	5205.70
1072.17	1201.67
266.05	155.50
77.55	90.24
527.78	552.30
113.81	158.09
206.44	173.36
119.97	103.70
313.50	409.80
365.97	241.50
1303.05	42.60
249.94	310.67
136.40	178.00
180.03	136.93
93.00	85.57
422.43	224.62
200.70	235.50
284.86	123.85
163.50	124.67
347.71	328.00
337.32	338.00
522.17	423.67
919.14	1157.33
123.61	148.16
89.44	212.00
194.90	161.67
155.70	390.63
58.05	52.50
346.71	318.33
550.71	447.33
74.10	69.60
15.70	14.50
157.97	174.67
110.10	112.80
216.00	175.50
146.60	131.80
120.29	111.70
121.37	108.00
182.13	184.38
311.67	307.20
223.13	236.00
155.09	87.35
409.58	945.33
174.64	246.75
300.80	229.75
337.68	183.00
399.57	533.33
118.38	93.75
159.37	188.75
538.08	496.00
285.04	284.67
510.47	210.00
104.49	97.92
185.23	285.33
150.23	147.82
477.00	528.75
150.81	84.32
191.82	130.57
99.81	108.83
127.02	123.50
4399.00	10240.00
164.69	233.83
69.27	106.39
124.37	157.97
2861.76	191.93
116.73	83.32
188.57	129.00
296.38	285.33
76.43	93.67
321.39	454.43
110.28	76.66
161.03	199.20
89.12	118.33
399.71	749.00
259.00	141.33
108.93	110.90
120.56	70.22
74.34	17.87
152.62	283.67
185.86	122.93
154.26	184.40
84.51	106.63
482.49	49.05
319.15	327.67
164.70	158.00
79.86	69.67
316.57	388.50
198.26	162.13
178.21	210.67
97.40	95.27
1184.77	2854.20
91.02	42.39
203.08	125.00
212.99	361.00
116.92	102.93
536.59	691.00
1125.04	948.00
286.81	253.00
58.34	65.24
175.29	165.25
288.44	305.25
167.95	266.31
240.73	306.20
82.26	57.48
145.44	173.86
151.03	128.77
41.97	42.78
1235.78	352.00
683.88	464.00
103.03	205.98
144.33	113.67
128.85	119.33
180.56	227.75
88.54	57.67
120.31	90.66
32.29	37.63
992.60	644.00
411.50	427.50
582.38	741.25
440.18	271.00
147.56	131.22
292.09	245.58
98.50	24.98
2927.04	3683.33
258.73	217.96
193.90	99.67
245.62	250.67
994.86	2146.00
264.82	273.25
135.04	89.33
129.48	129.20
348.18	570.95
169.07	178.36
177.84	171.67
84.59	110.99
316.38	221.33
398.86	464.00
1112.45	178.88
115.86	105.09
384.93	339.00
207.00	115.33
445.75	224.00
235.57	213.75
214.84	305.52
273.25	209.25
143.00	53.00
173.09	293.25
871.88	672.33
122.25	73.45
467.64	322.15
110.29	158.95
562.00	388.67
1420.83	1352.67
196.23	181.30
15.94	6.73
11.46	6.33
143.42	138.63
67.85	8.53
268.22	376.33
160.33	45.67
84.63	78.59
278.50	261.33
77.29	84.64
317.45	327.67
522.75	623.25
171.62	163.25
238.53	212.40
69.91	39.60
313.20	279.33
73.49	95.74
120.29	117.67
200.22	185.50
109.44	100.00
523.50	845.33
71.54	60.67
308.22	151.88
216.72	236.06
696.48	1322.00
1414.00	1085.00
290.38	275.00
369.33	568.67
271.30	155.60
308.75	359.00
206.87	216.92
161.44	194.80
184.31	187.31
375.67	319.00
718.50	510.80
170.38	197.00
103.10	105.00
290.11	289.00
100.15	50.10
8049.32	16076.40
187.36	110.50
83.76	76.36
419.98	481.05
342.86	212.00
128.56	244.60
153.12	105.00
27.32	37.13
240.00	386.33
169.83	147.20
212.26	191.37
346.21	490.75
97.84	58.00
148.48	100.97
373.00	151.33
418.63	302.29
43.61	39.74
105.23	11.60
452.96	335.04
401.43	332.71
60.43	90.25
228.00	261.25
108.36	94.72
173.46	255.50
91.27	81.88
101.29	68.00
145.60	161.80
106.86	100.78
54.73	65.83
172.03	96.06
269.70	391.00
142.94	160.86
141.88	195.33
143.80	83.14
101.02	143.50
219.57	182.00
151.69	183.50
113.90	49.00
139.49	76.33
176.71	131.79
166.78	173.60
81.92	103.67
1426.10	959.50
211.55	260.47
433.25	403.25
194.25	166.67
185.77	76.08
103.06	135.33
323.14	393.00
437.44	528.60
144.45	120.50
510.88	361.33
447.88	567.36
301.64	204.50
400.19	245.00
305.73	133.20
158.82	271.17
151.58	178.25
163.80	150.75
200.02	248.00
292.24	200.00
454.91	318.00
155.52	217.78
138.09	132.21
130.18	102.80
255.88	238.67
359.29	245.25
138.33	114.67
324.36	425.25
407.67	270.50
179.70	180.86
161.64	163.83
86.32	83.97
95.45	60.13
349.53	626.00
143.93	165.25
141.85	180.67
317.41	359.80
113.65	103.03
2840.86	882.00
126.20	120.05
105.81	92.40
49.02	41.86
57.97	52.53
411.75	355.33
201.14	255.00
252.25	331.33
5750.27	7851.38
84.87	17.32
35.76	41.88
623.56	34.51
41.38	27.90
206.98	198.33
387.24	1615.33
111.87	120.19
187.68	73.36
252.91	218.70
48.27	68.80
41.24	76.00
115.82	74.60
253.71	250.50
644.29	456.00
75.49	57.43
44.65	77.98
331.25	399.00
238.00	370.25
47.42	52.30
283.30	234.26
196.99	198.00
143.34	239.00
93.22	65.33
76.67	96.50
120.17	93.61
84.30	68.51
240.81	378.33
395.14	318.12
71.00	52.87
91.33	63.99
141.90	115.45
324.00	337.75
222.08	241.67
1537.12	5050.60
85.86	67.38
848.85	185.21
333.92	333.80
874.77	1473.00
291.42	105.08
197.77	200.50
378.22	384.33
137.44	185.67
99.01	88.75
680.24	259.67
154.34	83.17
92.47	36.96
210.73	181.25
139.16	262.80
3743.58	12091.67
477.03	876.50
182.50	132.67
164.76	254.33
158.00	144.60
124.47	48.99
98.06	88.00
153.89	166.25
5608.26	2380.93
103.68	99.61
423.00	463.75
79.60	124.76
258.75	146.33
83.52	94.57
807.12	1405.50
203.12	138.00
1623.88	257.06
109.20	130.90
106.25	92.93
369.57	262.95
492.00	484.43
46.24	55.97
2008.40	2481.75
164.71	173.75
490.43	478.33
415.27	310.33
133.67	138.16
316.04	82.83
394.70	276.67
358.17	357.67
88.46	109.97
7419.72	8731.40
1043.60	1874.20
45.64	13.95
270.76	273.80
71.02	48.59
273.83	683.60
278.84	168.00
99.88	91.20
334.85	361.33
169.00	146.25
3361.03	178.33
361.15	90.67
324.20	134.71
150.16	110.56
35.25	52.75
240.57	261.33
182.96	75.13
89.69	40.73
153.22	123.00
106.35	170.67
313.71	177.75
129.04	132.10
333.27	301.67
80.38	23.67
177.39	196.75
197.22	346.00
458.67	208.32
346.02	259.56
78.14	51.47
333.22	745.18
131.50	96.83
425.29	577.67
184.27	253.75
284.00	357.50
187.25	184.00
309.29	353.86
44.98	42.60
394.82	184.63
318.86	162.33
183.00	248.20
188.45	212.00
305.00	202.33
203.62	188.33
216.50	225.00
231.10	190.75
128.16	115.33
545.95	1344.00
194.74	205.40
127.85	129.00
137.30	125.30
1294.88	409.47
267.88	183.67
294.05	302.00
129.73	151.64
127.43	136.00
173.53	265.50
465.55	439.33
379.07	343.78
318.66	144.38
71.82	105.00
204.10	153.47
131.33	143.81
154.62	245.00
1791.71	109.33
1075.40	1763.83
475.71	378.06
206.93	238.33
44.64	48.76
91.28	79.80
212.33	122.40
137.09	88.13
178.20	277.25
92.96	63.12
93.69	55.86
112.90	95.40
119.87	137.25
272.32	152.00
41.22	38.90
39.51	76.78
2390.86	2314.25
810.24	122.92
356.76	354.00
184.80	211.00
1711.00	1441.67
219.56	172.98
203.89	89.36
376.25	36.91
130.33	138.00
170.00	183.50
91.80	71.93
1507.22	297.64
103.96	99.50
183.66	196.67
346.53	370.50
177.41	184.96
344.88	13.02
254.57	213.00
306.25	238.00
3664.29	5332.67
9643.67	25111.33
171.85	141.20
5185.50	2068.00
240.18	199.80
293.38	285.00
215.13	434.33
387.29	382.33
205.05	257.83
142.93	79.19
129.68	153.72
195.81	163.56
92.93	124.93
75.53	76.72
197.14	209.00
78.40	53.80
735.09	625.50
178.86	280.67
627.30	216.10
276.72	314.75
206.54	185.33
173.60	112.40
146.43	211.85
386.70	559.00
556.00	407.33
70.56	140.60
283.25	364.67
84.26	18.90
252.56	90.75
638.13	224.76
120.73	186.00
148.80	161.67
90.25	86.45
112.22	91.33
217.30	416.00
133.42	169.49
531.08	446.83
147.50	123.67
172.55	151.00
388.55	231.33
306.90	313.60
188.20	201.25
122.16	162.77
77.12	93.14
77.17	238.23
235.80	259.00
95.81	97.50
294.74	309.32
172.07	158.11
363.76	601.75
429.58	439.64
360.85	468.86
51.07	37.58
348.80	250.50
217.49	271.43
257.83	511.93
438.43	408.75
598.92	317.04
48.42	67.87
188.74	208.99
196.71	184.00
658.73	764.67
376.43	451.60
52.85	61.86
189.94	142.95
301.29	495.33
167.32	186.78
169.28	249.76
233.14	305.67
132.24	94.16
106.00	79.67
325.13	255.75
309.47	325.56
544.86	754.00
464.40	670.67
119.50	80.33
58.33	26.72
265.75	226.50
553.52	1182.00
294.03	277.30
323.57	357.85
605.75	603.00
123.96	201.70
304.57	298.75
382.05	465.22
336.23	255.00
264.26	239.88
170.26	128.34
218.13	45.54
1071.17	930.90
113.11	86.20
4775.18	4329.87
197.23	75.87
129.88	218.33
292.77	237.66
510.48	99.95
156.44	194.50
25.24	18.80
385.79	279.20
396.52	578.67
150.98	77.20
346.14	377.00
111.22	107.93
266.27	354.75
84.18	94.53
524.90	694.58
168.95	195.33
113.34	60.33
2836.96	3819.50
258.14	294.64
222.02	121.50
468.00	684.25
51.33	42.28
242.21	143.48
97.59	75.48
209.72	189.20
199.61	213.67
192.68	176.00
654.72	247.33
308.75	132.67
311.43	288.50
217.69	166.63
307.76	226.41
124.38	78.83
139.75	145.20
59.39	39.99
47.19	49.40
219.71	261.00
61.51	26.47
256.07	186.96
332.91	214.47
297.92	321.00
264.62	495.00
429.67	318.00
118.10	5.16
172.62	250.17
218.72	296.67
171.64	163.22
129.38	148.60
173.50	190.00
385.90	368.17
197.75	253.71
247.34	311.33
1416.80	1884.57
381.68	617.00
161.73	248.00
277.00	212.00
85.39	85.12
300.15	655.17
152.05	64.25
185.89	181.33
179.11	197.00
339.35	393.33
345.16	380.60
236.25	177.71
78.23	103.33
49.18	44.96
116.45	128.33
351.25	611.50
258.31	251.67
79.92	83.67
310.86	422.00
39.24	76.25
82.60	101.10
53.85	29.75
189.50	121.00
132.19	92.33
86.01	61.46
136.92	154.50
423.14	607.67
43.00	45.93
382.57	444.67
201.71	153.67
124.62	126.60
184.00	168.17
209.88	195.33
96.62	107.50
102.47	48.68
21.33	22.83
66.71	77.65
12075.50	31725.67
179.86	137.00
114.12	57.53
162.13	138.00
181.56	195.60
75.44	36.40
33.26	27.97
350.38	328.33
149.29	188.33
157.23	115.00
288.29	338.00
316.50	152.00
1434.86	1657.50
119.43	138.25
196.24	123.17
87.83	104.76
87.63	94.53
105.28	129.40
337.07	437.33
189.57	125.00
349.33	604.67
396.18	422.17
166.05	414.50
152.67	162.64
72.04	33.32
640.00	542.00
485.82	729.17
295.17	262.00
396.67	258.67
23.80	24.28
213.83	278.00
345.42	551.25
253.07	122.23
242.66	269.27
91.85	230.67
181.05	178.25
27.83	67.57
216.78	248.69
308.65	723.40
169.41	97.30
339.06	283.56
220.30	349.80
358.29	301.67
82.75	138.27
103.27	121.33
51.23	49.87
297.27	603.67
1094.58	1232.92
177.53	172.83
162.58	81.25
802.12	586.37
315.60	222.00
261.64	518.33
269.15	523.50
98.11	115.11
203.29	320.67
35.41	21.93
287.00	255.77
1944.11	1587.67
179.83	158.67
187.40	213.27
200.20	215.30
67.87	81.19
8827.81	5267.83
117.47	99.73
125.53	202.75
58.26	56.89
159.34	159.22
89.11	49.48
211.29	188.00
662.62	175.16
147.13	178.40
26.81	37.12
164.54	152.33
172.67	190.18
219.55	214.57
214.20	182.14
152.63	77.68
352.43	378.14
316.83	182.67
214.44	289.75
262.25	105.99
284.98	234.98
265.43	257.67
198.50	170.33
690.69	282.12
212.10	216.17
258.00	172.75
237.67	253.25
200.19	156.50
220.88	221.33
56.95	49.24
680.17	330.00
4766.87	3359.50
76.82	63.72
289.38	308.25
271.61	315.10
257.89	251.60
206.11	196.54
241.86	244.67
194.92	252.80
91.25	105.80
56.42	66.66
1109.72	589.22
79.32	77.20
184.69	79.50
315.09	379.20
102.66	98.18
94.09	61.14
145.71	118.75
326.36	290.66
162.94	152.83
164.08	171.83
82.09	78.88
138.14	86.63
290.38	221.00
982.86	1164.00
208.78	319.00
3116.47	2611.08
378.17	365.33
218.56	165.33
555.64	402.00
309.70	247.43
222.93	209.47
97.15	118.67
150.40	55.12
626.51	803.33
298.00	282.86
65.85	87.87
2013.29	2755.33
747.73	617.20
190.76	276.00
364.62	269.83
162.00	165.00
81.07	25.20
507.52	747.01
138.50	168.33
121.45	71.10
75.97	70.47
352.36	539.57
107.50	97.33
131.38	92.88
206.20	165.00
520.17	728.33
81.46	81.15
764.22	978.00
212.33	229.36
272.27	316.86
63.01	99.92
582.60	1123.25
462.55	498.90
392.44	98.00
125.75	126.00
281.83	368.67
297.37	105.20
241.32	128.80
278.95	473.63
40.37	37.47
286.34	254.82
293.38	288.33
202.94	100.45
421.14	465.00
2132.00	3299.00
270.59	288.00
244.22	211.50
62.11	47.63
168.45	177.38
344.14	450.00
73.62	68.20
61.83	38.25
231.67	306.67
157.56	135.00
196.37	184.93
251.93	159.62
242.50	178.00
370.92	505.00
121.10	168.75
216.14	297.80
109.87	145.62
176.97	101.94
89.57	80.50
190.67	234.00
244.14	77.50
259.78	268.20
1013.52	1694.25
805.47	2717.00
66.47	77.75
2139.76	3478.07
114.57	355.33
166.38	122.20
301.30	262.00
61.33	40.29
329.86	461.48
148.78	172.83
707.47	100.07
110.90	105.33
98.78	118.50
190.56	174.60
187.83	160.00
292.30	463.83
211.00	258.00
244.92	208.00
76.97	95.30
132.06	67.72
115.38	90.67
355.35	247.60
410.64	418.90
586.00	459.75
43.45	47.35
235.29	275.33
372.00	398.67
119.17	103.33
475.38	445.44
312.11	268.67
254.62	371.67
187.43	225.34
272.48	239.17
169.34	286.89
351.85	548.76
6863.86	4980.00
366.85	268.63
121.44	124.61
353.69	381.12
291.40	363.25
201.08	266.00
54.67	43.94
156.00	145.20
375.00	530.33
137.09	184.12
25.46	6.55
54.11	61.02
416.81	384.86
173.71	257.00
203.45	338.33
270.50	290.50
78.63	78.39
166.10	356.30
360.38	458.50
209.09	138.00
323.19	242.69
145.29	130.67
142.20	155.75
228.49	178.74
131.67	225.75
337.57	371.33
240.36	368.67
163.57	80.19
228.75	386.75
332.26	280.67
1073.33	503.75
49.12	46.67
92.73	36.83
90.22	77.76
68.71	43.33
135.86	173.00
43.46	32.20
9742.14	16729.75
235.00	177.75
237.50	181.33
113.33	142.62
187.27	126.00
200.13	249.89
79.34	56.70
195.78	182.00
92.19	108.03
140.85	96.66
88.60	120.22
100.30	112.03
5461.93	2822.80
72.97	85.40
180.58	50.30
59.88	67.40
539.40	256.58
43.72	13.10
33.97	34.46
162.78	114.33
96.65	106.30
366.51	112.43
519.04	470.29
213.97	214.83
3270.62	593.50
389.94	490.43
136.54	144.27
329.07	322.20
167.22	215.10
126.55	106.85
172.67	201.33
391.83	418.67
124.47	66.20
110.04	202.25
83.17	106.78
186.62	238.50
153.08	117.60
225.30	84.31
690.56	159.75
225.49	189.80
176.67	163.33
110.53	85.93
147.44	192.67
83.43	97.93
87.45	102.00
4633.86	448.75
83.30	83.68
184.88	223.75
123.74	75.97
275.00	364.67
298.64	451.14
295.46	284.67
337.64	368.60
404.32	728.12
155.29	295.00
119.83	156.33
294.19	124.73
103.60	40.93
147.91	168.33
