original_adgroup_id	new_adgroup_id
629868	41594
369848	41595
427747	41596
743418	41597
283672	41598
616457	41599
717019	41600
634540	41601
768293	41602
689887	41603
780825	41604
738541	41605
690961	41606
520131	41607
298096	41608
156220	41609
773384	41610
440369	41611
433275	41612
655871	41613
81426	41614
266362	41615
332351	41616
179104	41617
490017	41618
559511	41619
439574	41620
24302	41621
740197	41622
533743	41623
657305	41624
476882	41625
591419	41626
454631	41627
40534	41628
560936	41629
334234	41630
638322	41631
80166	41632
583539	41633
569341	41634
271373	41635
79806	41636
773621	41637
239570	41638
132091	41639
528677	41640
75642	41641
117811	41642
796580	41643
600012	41644
640532	41645
695911	41646
646288	41647
254513	41648
744830	41649
792671	41650
458944	41651
625988	41652
482473	41653
703681	41654
24360	41655
345914	41656
571030	41657
499290	41658
394850	41659
527182	41660
684802	41661
431132	41662
739567	41663
282709	41664
506795	41665
177227	41666
691773	41667
497020	41668
443151	41669
502847	41670
641639	41671
606048	41672
171330	41673
553280	41674
414059	41675
582512	41676
342719	41677
827853	41678
521622	41679
316231	41680
416490	41681
202968	41682
524455	41683
67617	41684
222814	41685
150166	41686
247799	41687
640164	41688
831115	41689
672397	41690
457603	41691
409693	41692
542970	41693
129172	41694
43113	41695
548832	41696
462441	41697
38638	41698
804480	41699
125517	41700
685977	41701
792847	41702
400814	41703
824338	41704
300417	41705
618603	41706
605004	41707
774566	41708
651302	41709
768817	41710
445267	41711
405832	41712
135681	41713
645084	41714
604139	41715
713199	41716
640769	41717
256937	41718
317750	41719
347529	41720
161942	41721
824568	41722
649681	41723
141809	41724
570275	41725
748283	41726
494224	41727
553666	41728
514809	41729
592970	41730
658611	41731
176651	41732
605564	41733
504755	41734
74851	41735
482939	41736
695462	41737
40822	41738
771747	41739
477990	41740
826609	41741
816190	41742
589579	41743
94037	41744
23298	41745
403289	41746
118578	41747
101670	41748
235160	41749
167202	41750
816421	41751
189496	41752
515057	41753
52305	41754
568719	41755
546747	41756
294579	41757
561943	41758
830304	41759
380745	41760
628541	41761
773780	41762
774152	41763
756654	41764
317519	41765
300882	41766
509699	41767
556610	41768
118039	41769
548843	41770
257069	41771
830358	41772
824468	41773
559562	41774
128177	41775
803712	41776
705406	41777
302766	41778
10881	41779
567173	41780
72790	41781
180640	41782
47211	41783
690984	41784
726893	41785
754257	41786
827436	41787
497271	41788
146022	41789
44107	41790
224281	41791
279204	41792
114331	41793
723680	41794
182353	41795
737446	41796
226808	41797
778421	41798
438170	41799
404541	41800
488173	41801
455668	41802
313679	41803
707533	41804
201438	41805
738626	41806
491655	41807
486385	41808
619427	41809
454134	41810
617415	41811
378280	41812
738747	41813
121440	41814
59015	41815
427996	41816
732178	41817
195091	41818
742626	41819
709735	41820
666539	41821
92800	41822
87585	41823
451140	41824
640052	41825
352182	41826
741844	41827
755570	41828
436639	41829
369314	41830
709351	41831
501365	41832
101428	41833
648728	41834
470716	41835
825600	41836
534981	41837
467919	41838
595876	41839
798882	41840
369569	41841
499887	41842
640812	41843
124727	41844
77589	41845
477722	41846
582090	41847
699893	41848
579975	41849
108339	41850
173131	41851
188727	41852
432422	41853
697617	41854
755918	41855
133625	41856
637708	41857
32651	41858
733826	41859
475534	41860
413154	41861
537241	41862
382382	41863
703852	41864
612787	41865
767316	41866
704826	41867
451239	41868
607722	41869
729974	41870
130245	41871
500923	41872
266691	41873
102135	41874
719667	41875
413965	41876
512623	41877
643403	41878
299673	41879
406670	41880
392517	41881
343802	41882
569952	41883
264610	41884
436131	41885
774214	41886
722330	41887
6281	41888
748306	41889
473928	41890
181593	41891
469970	41892
793810	41893
743609	41894
193087	41895
679759	41896
614478	41897
39267	41898
630315	41899
635168	41900
291590	41901
511956	41902
694521	41903
507990	41904
708434	41905
581995	41906
685153	41907
496702	41908
678828	41909
541514	41910
144658	41911
600729	41912
559620	41913
302737	41914
320462	41915
478962	41916
684947	41917
832794	41918
394214	41919
209640	41920
432096	41921
653241	41922
646286	41923
165836	41924
242810	41925
141517	41926
451520	41927
467375	41928
361015	41929
737842	41930
138977	41931
737160	41932
402243	41933
606918	41934
448919	41935
669417	41936
603081	41937
688125	41938
616490	41939
827752	41940
223321	41941
399799	41942
330755	41943
315228	41944
42145	41945
545566	41946
520756	41947
248565	41948
720783	41949
433998	41950
551014	41951
771179	41952
502534	41953
593107	41954
781194	41955
497699	41956
121012	41957
184636	41958
650661	41959
705843	41960
347748	41961
228601	41962
332867	41963
133959	41964
260805	41965
618222	41966
534776	41967
482306	41968
187076	41969
830648	41970
415960	41971
536206	41972
817183	41973
613090	41974
704948	41975
622006	41976
418691	41977
123998	41978
695840	41979
760166	41980
694819	41981
686074	41982
381894	41983
620257	41984
752384	41985
696977	41986
766547	41987
549383	41988
463715	41989
820226	41990
794436	41991
372044	41992
436110	41993
804190	41994
662152	41995
780068	41996
722676	41997
726732	41998
792902	41999
451077	42000
230712	42001
269328	42002
700416	42003
389191	42004
520455	42005
705728	42006
832151	42007
771451	42008
740990	42009
429577	42010
693264	42011
796561	42012
584881	42013
625561	42014
247199	42015
687781	42016
692787	42017
347315	42018
776486	42019
622617	42020
714365	42021
406956	42022
793406	42023
701333	42024
165902	42025
413923	42026
719072	42027
329355	42028
574042	42029
413777	42030
736159	42031
512839	42032
665270	42033
586174	42034
794491	42035
803097	42036
615708	42037
424190	42038
484996	42039
534283	42040
461255	42041
318987	42042
572364	42043
416435	42044
481435	42045
817298	42046
408864	42047
295929	42048
374759	42049
825229	42050
141527	42051
442238	42052
770425	42053
690306	42054
98412	42055
278110	42056
473106	42057
368716	42058
526206	42059
798873	42060
612078	42061
188848	42062
283445	42063
758395	42064
13594	42065
189632	42066
629442	42067
588393	42068
585709	42069
329928	42070
474761	42071
538254	42072
172228	42073
799198	42074
194321	42075
190750	42076
79657	42077
829640	42078
705369	42079
628298	42080
829604	42081
428304	42082
301209	42083
666037	42084
760200	42085
764785	42086
334556	42087
517725	42088
483213	42089
640643	42090
214411	42091
522585	42092
443657	42093
787694	42094
61021	42095
523248	42096
384238	42097
195988	42098
219863	42099
518118	42100
599784	42101
556383	42102
183897	42103
447812	42104
508391	42105
167586	42106
475541	42107
95823	42108
449743	42109
191556	42110
814480	42111
593749	42112
418374	42113
474903	42114
548177	42115
378192	42116
800136	42117
572355	42118
13520	42119
777661	42120
793	42121
440666	42122
438696	42123
514039	42124
173642	42125
779651	42126
592366	42127
489276	42128
774333	42129
530670	42130
722993	42131
407132	42132
461628	42133
638886	42134
674498	42135
97599	42136
80486	42137
379795	42138
405639	42139
666080	42140
574655	42141
646589	42142
734957	42143
414992	42144
693025	42145
544456	42146
316425	42147
562617	42148
453383	42149
349067	42150
403116	42151
113287	42152
405628	42153
550940	42154
745643	42155
530961	42156
429854	42157
805041	42158
338609	42159
458059	42160
428943	42161
332120	42162
787514	42163
763974	42164
651508	42165
715129	42166
717350	42167
818110	42168
524118	42169
447832	42170
410256	42171
318434	42172
602331	42173
567810	42174
221310	42175
607999	42176
628692	42177
622591	42178
677694	42179
653526	42180
328364	42181
783137	42182
680346	42183
263950	42184
429654	42185
775812	42186
612356	42187
736330	42188
665992	42189
437972	42190
831872	42191
626850	42192
334490	42193
778103	42194
428127	42195
298550	42196
244041	42197
825947	42198
480920	42199
147574	42200
154399	42201
277744	42202
429005	42203
386513	42204
549717	42205
478797	42206
261240	42207
675826	42208
795839	42209
670456	42210
366271	42211
686352	42212
628197	42213
417288	42214
726004	42215
536533	42216
18128	42217
341853	42218
321057	42219
731467	42220
808493	42221
337947	42222
529721	42223
564367	42224
774318	42225
547900	42226
541697	42227
726258	42228
143532	42229
577859	42230
529418	42231
74799	42232
718051	42233
663140	42234
381306	42235
776389	42236
403505	42237
743988	42238
84040	42239
112108	42240
335497	42241
82927	42242
316382	42243
394215	42244
403482	42245
546376	42246
422981	42247
412380	42248
308317	42249
53664	42250
280971	42251
727111	42252
148433	42253
688120	42254
298715	42255
11494	42256
665097	42257
665050	42258
636945	42259
625540	42260
638888	42261
717633	42262
267652	42263
806989	42264
298971	42265
774314	42266
660458	42267
216759	42268
48625	42269
715969	42270
679577	42271
299466	42272
466072	42273
164678	42274
489559	42275
547576	42276
535424	42277
824396	42278
190701	42279
588057	42280
435436	42281
187576	42282
94950	42283
33677	42284
104857	42285
634570	42286
575955	42287
490075	42288
582659	42289
460175	42290
7951	42291
160428	42292
689258	42293
698420	42294
149193	42295
177908	42296
633379	42297
80525	42298
506195	42299
307023	42300
699770	42301
809180	42302
660816	42303
738576	42304
157205	42305
794512	42306
140830	42307
544536	42308
623787	42309
637513	42310
807509	42311
682805	42312
776789	42313
796406	42314
586636	42315
687261	42316
662032	42317
236563	42318
615410	42319
808265	42320
700222	42321
507901	42322
532565	42323
566379	42324
369811	42325
737519	42326
733546	42327
62741	42328
221512	42329
259418	42330
310167	42331
319172	42332
737326	42333
373857	42334
528570	42335
579481	42336
741643	42337
463699	42338
548841	42339
271317	42340
732799	42341
206114	42342
493863	42343
424178	42344
700594	42345
825316	42346
712394	42347
611945	42348
500409	42349
100848	42350
54938	42351
626282	42352
828479	42353
640118	42354
715829	42355
119993	42356
440359	42357
384755	42358
749067	42359
63863	42360
367911	42361
290469	42362
357877	42363
613948	42364
414775	42365
804152	42366
740440	42367
673214	42368
674369	42369
732355	42370
742627	42371
120443	42372
331340	42373
182094	42374
418994	42375
791730	42376
431051	42377
487352	42378
638885	42379
190513	42380
495567	42381
608	42382
10458	42383
788164	42384
425073	42385
121200	42386
647753	42387
739388	42388
605794	42389
24148	42390
147177	42391
700363	42392
737716	42393
88792	42394
282725	42395
102893	42396
83137	42397
491183	42398
40430	42399
731423	42400
746223	42401
192493	42402
215655	42403
575813	42404
180015	42405
17563	42406
355316	42407
309394	42408
685768	42409
100337	42410
449432	42411
511976	42412
97749	42413
627590	42414
796263	42415
578187	42416
254725	42417
809391	42418
257196	42419
387863	42420
825718	42421
680357	42422
39782	42423
142064	42424
107480	42425
529870	42426
741951	42427
616516	42428
192739	42429
431025	42430
401141	42431
336380	42432
355243	42433
263542	42434
500737	42435
306926	42436
68741	42437
565726	42438
620392	42439
547473	42440
454751	42441
178466	42442
641633	42443
163241	42444
131564	42445
628448	42446
628939	42447
614447	42448
800127	42449
322571	42450
658503	42451
181125	42452
354148	42453
445100	42454
655117	42455
100712	42456
535788	42457
93754	42458
543723	42459
953	42460
713249	42461
189451	42462
582273	42463
629965	42464
270501	42465
109609	42466
608485	42467
772361	42468
290563	42469
624141	42470
678774	42471
498241	42472
549865	42473
524198	42474
503018	42475
541352	42476
731326	42477
816368	42478
654661	42479
582189	42480
7624	42481
450110	42482
581445	42483
672997	42484
614120	42485
374187	42486
409270	42487
539752	42488
105372	42489
217584	42490
330929	42491
735938	42492
397323	42493
485784	42494
482378	42495
755321	42496
142826	42497
542268	42498
596910	42499
180334	42500
320999	42501
462510	42502
36185	42503
103631	42504
319010	42505
378793	42506
583531	42507
54807	42508
229410	42509
115694	42510
507548	42511
352082	42512
754824	42513
293781	42514
782986	42515
420857	42516
784194	42517
653375	42518
738298	42519
445750	42520
306256	42521
325922	42522
224827	42523
385354	42524
198133	42525
324635	42526
453885	42527
832145	42528
827857	42529
711504	42530
827090	42531
18802	42532
704855	42533
462217	42534
567724	42535
750960	42536
532764	42537
415509	42538
68213	42539
507244	42540
424975	42541
149342	42542
736361	42543
155298	42544
592859	42545
717771	42546
404470	42547
22470	42548
35796	42549
127664	42550
397436	42551
607293	42552
661173	42553
385284	42554
37397	42555
438772	42556
707691	42557
671971	42558
263897	42559
86888	42560
292708	42561
638424	42562
666752	42563
530597	42564
620943	42565
422921	42566
555377	42567
430885	42568
221179	42569
489489	42570
706199	42571
769136	42572
457810	42573
480685	42574
383131	42575
202453	42576
807668	42577
246457	42578
827280	42579
361261	42580
739406	42581
165488	42582
255498	42583
178704	42584
503407	42585
146429	42586
612357	42587
379761	42588
435705	42589
388345	42590
294119	42591
277785	42592
720236	42593
73753	42594
681948	42595
73714	42596
659092	42597
89677	42598
743569	42599
524040	42600
373205	42601
226347	42602
295300	42603
594496	42604
480338	42605
600335	42606
316885	42607
798310	42608
576914	42609
244487	42610
111664	42611
401225	42612
88835	42613
700784	42614
573314	42615
389882	42616
761427	42617
446686	42618
350470	42619
485933	42620
629416	42621
44996	42622
329866	42623
288722	42624
816895	42625
819178	42626
584417	42627
771560	42628
607596	42629
568298	42630
375848	42631
417772	42632
398038	42633
718816	42634
638661	42635
12334	42636
397398	42637
370290	42638
845941	42639
629436	42640
137485	42641
173446	42642
783850	42643
784113	42644
121218	42645
259314	42646
598295	42647
620303	42648
535233	42649
552091	42650
647622	42651
201531	42652
81482	42653
464970	42654
764230	42655
238543	42656
302723	42657
433895	42658
505198	42659
484277	42660
507683	42661
722160	42662
574477	42663
67171	42664
661208	42665
121262	42666
658318	42667
14472	42668
313657	42669
673133	42670
825877	42671
301957	42672
123613	42673
444068	42674
596078	42675
219896	42676
40255	42677
19481	42678
312718	42679
170543	42680
690442	42681
513039	42682
738902	42683
416391	42684
236547	42685
515742	42686
705112	42687
137180	42688
606125	42689
662711	42690
846661	42691
125357	42692
602753	42693
818378	42694
589210	42695
799054	42696
531211	42697
487014	42698
137941	42699
412435	42700
731144	42701
356950	42702
426977	42703
601007	42704
115148	42705
6136	42706
567387	42707
444924	42708
763105	42709
388419	42710
36654	42711
54455	42712
107053	42713
260026	42714
484422	42715
798099	42716
330144	42717
671099	42718
566201	42719
408490	42720
355065	42721
575849	42722
726728	42723
579745	42724
778266	42725
768650	42726
600713	42727
506188	42728
575680	42729
493396	42730
515988	42731
179217	42732
549665	42733
656930	42734
510934	42735
780889	42736
348189	42737
174723	42738
769345	42739
214221	42740
733285	42741
138840	42742
646347	42743
738074	42744
174420	42745
612266	42746
303608	42747
388862	42748
678820	42749
180549	42750
582474	42751
809535	42752
598568	42753
648420	42754
760676	42755
292735	42756
723389	42757
279118	42758
675905	42759
266171	42760
459523	42761
389596	42762
407609	42763
794013	42764
108524	42765
794928	42766
281534	42767
444802	42768
806850	42769
665725	42770
416604	42771
3831	42772
63271	42773
589255	42774
792319	42775
497691	42776
476824	42777
348480	42778
644763	42779
441031	42780
537127	42781
162590	42782
377831	42783
377910	42784
61915	42785
313357	42786
430954	42787
265868	42788
527744	42789
615031	42790
342280	42791
539151	42792
61490	42793
767921	42794
258340	42795
527379	42796
649776	42797
135886	42798
744047	42799
666918	42800
450263	42801
681239	42802
769280	42803
402130	42804
312678	42805
255217	42806
755049	42807
321011	42808
730741	42809
518115	42810
581485	42811
309486	42812
279089	42813
204711	42814
554522	42815
594167	42816
394449	42817
677312	42818
377819	42819
548854	42820
541098	42821
624708	42822
713986	42823
245002	42824
607002	42825
585909	42826
808421	42827
554170	42828
669439	42829
250460	42830
480466	42831
227593	42832
531777	42833
350106	42834
697182	42835
782690	42836
98908	42837
784667	42838
389962	42839
384537	42840
55982	42841
16552	42842
289610	42843
483884	42844
742646	42845
793683	42846
576291	42847
113340	42848
421131	42849
547462	42850
75888	42851
170585	42852
7325	42853
145819	42854
12919	42855
222787	42856
400182	42857
482761	42858
181107	42859
741169	42860
446732	42861
776890	42862
526215	42863
538029	42864
298970	42865
636188	42866
453060	42867
513795	42868
400109	42869
832036	42870
92611	42871
354166	42872
601622	42873
199593	42874
100063	42875
435869	42876
251543	42877
268882	42878
467671	42879
685671	42880
782004	42881
505262	42882
518799	42883
169774	42884
581219	42885
293117	42886
797020	42887
654486	42888
81437	42889
762943	42890
746112	42891
827017	42892
472725	42893
24899	42894
463750	42895
125406	42896
86502	42897
834598	42898
115458	42899
563169	42900
406712	42901
475499	42902
327295	42903
111963	42904
59778	42905
720251	42906
443319	42907
616663	42908
459629	42909
334634	42910
825027	42911
336616	42912
600624	42913
335230	42914
377736	42915
354981	42916
757238	42917
469644	42918
738089	42919
477622	42920
730071	42921
121732	42922
103898	42923
419958	42924
425564	42925
616237	42926
19562	42927
794243	42928
807044	42929
241819	42930
42465	42931
104172	42932
123877	42933
123665	42934
383343	42935
476415	42936
584737	42937
90851	42938
594579	42939
627029	42940
293787	42941
161262	42942
58359	42943
417607	42944
616052	42945
572246	42946
725054	42947
557213	42948
457243	42949
10290	42950
708285	42951
669440	42952
384746	42953
759441	42954
466163	42955
590247	42956
515356	42957
400648	42958
580773	42959
208215	42960
604836	42961
794046	42962
517339	42963
610963	42964
673906	42965
185202	42966
316866	42967
429522	42968
631596	42969
216893	42970
726330	42971
828664	42972
237498	42973
583250	42974
632054	42975
700728	42976
328921	42977
403364	42978
805941	42979
139506	42980
19615	42981
628978	42982
547718	42983
115718	42984
405753	42985
387964	42986
567773	42987
783460	42988
417609	42989
710510	42990
466979	42991
372358	42992
623507	42993
110076	42994
43685	42995
50224	42996
696879	42997
293062	42998
458016	42999
120621	43000
121485	43001
687957	43002
112149	43003
608652	43004
124907	43005
454489	43006
389505	43007
790912	43008
738395	43009
679605	43010
411051	43011
707713	43012
311574	43013
55056	43014
554290	43015
300982	43016
505719	43017
360155	43018
717860	43019
450834	43020
266607	43021
760816	43022
546618	43023
176227	43024
439839	43025
499910	43026
735499	43027
151444	43028
164817	43029
242603	43030
38156	43031
456784	43032
191415	43033
806751	43034
373472	43035
382096	43036
523311	43037
127226	43038
827263	43039
437086	43040
727649	43041
497143	43042
99739	43043
685006	43044
174187	43045
606288	43046
103193	43047
256493	43048
281886	43049
831039	43050
65054	43051
667817	43052
769892	43053
237014	43054
377669	43055
580450	43056
130015	43057
744666	43058
671037	43059
515021	43060
556971	43061
14411	43062
564555	43063
719220	43064
336133	43065
329520	43066
558569	43067
253211	43068
747402	43069
691723	43070
241330	43071
291171	43072
659177	43073
305346	43074
582718	43075
667192	43076
833018	43077
568358	43078
735769	43079
312644	43080
797090	43081
629975	43082
381363	43083
680619	43084
808660	43085
525455	43086
333833	43087
495927	43088
645757	43089
691807	43090
339420	43091
370185	43092
640494	43093
127862	43094
832347	43095
293518	43096
722274	43097
676420	43098
662209	43099
243474	43100
675113	43101
146818	43102
155111	43103
580727	43104
403213	43105
323919	43106
566805	43107
705099	43108
655338	43109
237365	43110
452048	43111
586018	43112
624155	43113
457784	43114
676166	43115
823899	43116
110252	43117
543431	43118
129824	43119
728291	43120
175417	43121
697316	43122
677207	43123
163426	43124
632919	43125
677836	43126
553551	43127
195334	43128
193914	43129
449717	43130
684402	43131
341337	43132
369125	43133
282448	43134
183732	43135
746835	43136
560944	43137
195857	43138
678951	43139
646787	43140
724053	43141
734653	43142
475563	43143
489155	43144
825189	43145
640668	43146
421122	43147
418867	43148
827286	43149
583421	43150
362224	43151
501316	43152
487389	43153
833944	43154
41419	43155
72069	43156
721699	43157
512024	43158
220412	43159
762477	43160
444814	43161
591495	43162
558592	43163
363717	43164
363136	43165
577129	43166
654897	43167
570557	43168
34208	43169
364309	43170
472339	43171
329581	43172
717321	43173
726306	43174
646603	43175
486608	43176
619516	43177
454595	43178
302834	43179
579853	43180
220621	43181
505656	43182
406734	43183
413641	43184
696872	43185
9470	43186
689453	43187
538086	43188
280842	43189
515058	43190
501465	43191
159840	43192
416879	43193
61536	43194
501735	43195
39823	43196
526803	43197
761405	43198
373609	43199
378985	43200
763615	43201
637563	43202
465963	43203
338377	43204
774026	43205
438481	43206
297117	43207
638580	43208
36667	43209
465588	43210
535557	43211
496142	43212
831628	43213
559457	43214
337371	43215
382728	43216
554518	43217
829299	43218
605159	43219
248809	43220
667797	43221
145548	43222
709857	43223
317933	43224
775475	43225
496946	43226
312241	43227
719454	43228
92938	43229
713438	43230
733578	43231
709223	43232
661634	43233
474713	43234
750810	43235
535248	43236
268632	43237
834171	43238
689388	43239
118336	43240
817391	43241
558364	43242
468659	43243
338620	43244
467750	43245
109520	43246
704216	43247
63830	43248
353194	43249
611022	43250
773241	43251
612795	43252
364105	43253
60601	43254
576691	43255
581251	43256
677977	43257
810809	43258
373647	43259
683303	43260
657058	43261
496141	43262
655519	43263
517613	43264
66754	43265
183261	43266
349976	43267
785529	43268
475889	43269
130056	43270
403900	43271
381243	43272
612667	43273
187822	43274
45950	43275
571880	43276
174131	43277
588507	43278
329093	43279
519372	43280
389201	43281
768390	43282
358196	43283
739792	43284
515242	43285
106281	43286
417822	43287
416442	43288
765327	43289
245784	43290
392987	43291
721551	43292
153712	43293
404556	43294
493722	43295
488013	43296
155834	43297
171864	43298
667284	43299
805881	43300
808763	43301
89553	43302
502609	43303
506791	43304
645284	43305
119165	43306
654339	43307
663579	43308
556456	43309
656515	43310
192637	43311
336004	43312
390829	43313
198529	43314
174091	43315
461565	43316
548981	43317
631067	43318
485341	43319
729489	43320
298537	43321
440779	43322
559676	43323
201349	43324
537519	43325
613272	43326
601561	43327
419764	43328
144434	43329
30311	43330
733215	43331
526814	43332
409808	43333
57061	43334
820559	43335
341371	43336
328863	43337
27165	43338
390413	43339
393920	43340
654476	43341
464873	43342
161084	43343
691314	43344
632003	43345
450913	43346
393765	43347
127138	43348
565623	43349
316520	43350
796265	43351
387980	43352
577874	43353
223823	43354
301485	43355
248661	43356
39910	43357
653933	43358
479577	43359
771699	43360
330966	43361
164004	43362
242779	43363
526911	43364
529824	43365
532386	43366
53561	43367
830562	43368
499741	43369
228777	43370
563057	43371
723794	43372
581953	43373
429678	43374
423771	43375
718270	43376
793581	43377
362819	43378
254084	43379
483192	43380
103680	43381
141824	43382
293365	43383
417639	43384
434844	43385
335612	43386
492967	43387
643868	43388
161903	43389
7324	43390
634636	43391
649234	43392
305753	43393
231568	43394
611295	43395
457417	43396
374382	43397
554619	43398
192582	43399
743666	43400
439419	43401
290027	43402
439929	43403
785046	43404
158299	43405
285293	43406
629236	43407
733102	43408
77745	43409
555859	43410
691317	43411
366713	43412
412817	43413
716248	43414
743528	43415
344391	43416
679091	43417
131747	43418
211516	43419
545876	43420
385945	43421
510244	43422
541926	43423
575819	43424
823130	43425
204430	43426
566010	43427
712003	43428
479794	43429
732855	43430
733612	43431
381208	43432
749687	43433
514429	43434
284241	43435
401257	43436
451401	43437
43623	43438
742893	43439
301419	43440
41770	43441
741910	43442
779410	43443
810733	43444
39079	43445
317942	43446
310572	43447
230926	43448
725777	43449
275493	43450
727018	43451
588368	43452
502157	43453
722199	43454
825633	43455
213828	43456
72350	43457
247850	43458
764820	43459
166812	43460
342542	43461
100675	43462
92183	43463
806265	43464
780171	43465
716205	43466
139103	43467
681021	43468
590098	43469
595280	43470
550802	43471
526628	43472
85478	43473
125723	43474
809221	43475
220740	43476
272059	43477
798333	43478
449480	43479
494225	43480
165515	43481
430186	43482
554523	43483
102710	43484
642720	43485
513425	43486
699994	43487
738875	43488
483135	43489
589305	43490
244469	43491
722841	43492
458024	43493
611459	43494
488197	43495
310384	43496
596711	43497
719593	43498
340830	43499
279282	43500
697740	43501
565506	43502
575059	43503
509265	43504
389703	43505
575977	43506
430009	43507
443058	43508
473758	43509
683510	43510
512859	43511
775907	43512
227633	43513
510818	43514
134020	43515
590696	43516
203073	43517
34767	43518
164223	43519
186157	43520
398758	43521
34593	43522
80669	43523
370971	43524
204795	43525
508365	43526
148262	43527
536413	43528
162461	43529
653494	43530
35343	43531
164719	43532
355808	43533
102385	43534
638828	43535
718275	43536
688166	43537
526807	43538
687327	43539
559950	43540
774584	43541
798480	43542
560916	43543
515044	43544
605102	43545
706768	43546
548792	43547
117612	43548
127786	43549
655065	43550
698085	43551
454446	43552
651145	43553
570818	43554
716745	43555
516047	43556
808572	43557
703834	43558
583305	43559
643156	43560
198965	43561
659967	43562
73792	43563
107475	43564
231744	43565
167132	43566
538373	43567
192562	43568
811224	43569
773554	43570
74700	43571
35068	43572
86142	43573
118433	43574
495415	43575
527064	43576
285951	43577
182450	43578
767864	43579
428902	43580
407951	43581
294303	43582
272158	43583
328443	43584
304099	43585
692615	43586
678407	43587
299881	43588
750281	43589
546355	43590
280443	43591
801086	43592
540933	43593
688230	43594
114676	43595
515312	43596
675515	43597
832842	43598
333474	43599
747212	43600
35265	43601
825544	43602
244488	43603
484454	43604
694079	43605
622478	43606
478708	43607
691731	43608
710355	43609
219091	43610
721391	43611
756726	43612
433126	43613
545034	43614
747837	43615
224498	43616
549575	43617
711789	43618
386424	43619
168443	43620
320400	43621
536681	43622
731176	43623
185862	43624
586967	43625
246304	43626
795662	43627
818059	43628
202691	43629
802045	43630
359262	43631
431323	43632
636315	43633
512145	43634
573967	43635
206543	43636
828735	43637
752926	43638
283661	43639
223486	43640
627865	43641
699817	43642
716155	43643
704615	43644
354621	43645
610786	43646
714089	43647
124305	43648
622525	43649
808865	43650
735236	43651
117202	43652
331491	43653
688042	43654
694909	43655
673189	43656
548785	43657
297276	43658
7452	43659
120904	43660
240608	43661
634851	43662
786610	43663
686805	43664
618780	43665
169611	43666
691064	43667
649532	43668
721918	43669
688376	43670
653283	43671
794212	43672
88172	43673
329553	43674
579176	43675
669100	43676
707843	43677
227377	43678
451644	43679
805553	43680
220760	43681
658939	43682
674665	43683
378242	43684
557254	43685
589146	43686
470885	43687
617502	43688
495575	43689
10019	43690
581844	43691
247376	43692
397680	43693
324715	43694
440977	43695
677044	43696
257603	43697
762751	43698
332444	43699
637665	43700
607517	43701
326973	43702
745933	43703
679237	43704
451098	43705
694727	43706
68490	43707
472608	43708
54069	43709
338011	43710
359726	43711
540678	43712
8213	43713
806557	43714
169850	43715
619259	43716
146646	43717
552811	43718
743813	43719
806233	43720
488363	43721
602383	43722
762846	43723
220296	43724
313945	43725
218570	43726
725669	43727
497104	43728
545121	43729
308100	43730
52510	43731
722646	43732
117776	43733
647782	43734
487504	43735
88496	43736
363435	43737
633606	43738
39211	43739
186107	43740
75328	43741
247302	43742
491466	43743
507392	43744
521290	43745
810653	43746
205139	43747
252047	43748
736401	43749
692634	43750
75237	43751
773459	43752
295129	43753
556949	43754
484715	43755
779450	43756
199219	43757
592100	43758
780418	43759
679653	43760
83108	43761
399189	43762
485479	43763
491141	43764
590988	43765
92458	43766
832051	43767
470731	43768
574362	43769
176147	43770
540340	43771
92824	43772
106939	43773
432920	43774
681594	43775
824947	43776
288250	43777
439688	43778
748082	43779
194085	43780
176103	43781
719432	43782
650555	43783
314078	43784
795422	43785
696620	43786
109452	43787
165604	43788
318470	43789
17693	43790
413494	43791
428574	43792
177571	43793
690810	43794
407008	43795
651452	43796
588816	43797
728586	43798
781986	43799
567442	43800
32950	43801
356626	43802
105989	43803
179348	43804
174814	43805
187134	43806
354000	43807
179523	43808
302703	43809
816045	43810
543361	43811
601502	43812
385394	43813
63698	43814
324662	43815
661859	43816
392123	43817
699236	43818
161260	43819
712644	43820
313180	43821
378943	43822
214735	43823
132498	43824
6760	43825
833199	43826
741037	43827
80268	43828
415498	43829
54746	43830
81568	43831
659204	43832
258076	43833
4369	43834
666745	43835
88565	43836
260707	43837
260088	43838
49090	43839
724983	43840
405043	43841
259165	43842
402223	43843
697000	43844
396	43845
196773	43846
238912	43847
350738	43848
161659	43849
513476	43850
763697	43851
115801	43852
825427	43853
805346	43854
366688	43855
576932	43856
650953	43857
350895	43858
763951	43859
747365	43860
436997	43861
656436	43862
258035	43863
312919	43864
535123	43865
543597	43866
787338	43867
750209	43868
107309	43869
306502	43870
61651	43871
623391	43872
433649	43873
383784	43874
612467	43875
469180	43876
252013	43877
650419	43878
785443	43879
269549	43880
346442	43881
437254	43882
102748	43883
664344	43884
570091	43885
723297	43886
118046	43887
108991	43888
728017	43889
807287	43890
407530	43891
528599	43892
364619	43893
80301	43894
787000	43895
559168	43896
651334	43897
408956	43898
144282	43899
632874	43900
806928	43901
51818	43902
596793	43903
793100	43904
610818	43905
671668	43906
672765	43907
623469	43908
827225	43909
818266	43910
365632	43911
806637	43912
558866	43913
744278	43914
541523	43915
80333	43916
569796	43917
712749	43918
786206	43919
127229	43920
156143	43921
242939	43922
299109	43923
808472	43924
