new_user_id	all_avg_price	first_seven_avg_price	last_three_avg_price
9622	184.16	172.50	190.83
9623	564.90	89.47	2347.76
9624	1123.25	177.20	3251.88
9625	251.53	189.06	339.00
9626	62.70	82.28	30.08
9627	939.00	324.33	1400.00
9628	776.24	748.91	867.33
9629	162.51	168.20	158.25
9630	211.55	214.64	208.85
9631	166.29	152.50	184.67
9632	353.07	253.10	553.00
9633	115.00	70.33	159.67
9634	183.71	211.62	161.37
9635	145.09	167.62	122.56
9636	301.47	296.36	325.33
9637	227.45	302.08	115.50
9638	790.00	901.67	678.33
9639	198.87	112.14	372.33
9640	303.16	387.84	184.60
9641	438.52	500.57	321.33
9642	683.16	694.87	528.00
9643	219.88	200.20	252.67
9644	61.85	29.53	94.17
9645	184.27	197.86	160.50
9646	168.00	186.88	130.25
9647	330.08	303.50	372.60
9648	102.65	107.93	94.44
9649	92.53	39.67	124.25
9650	178.10	201.22	147.27
9651	330.91	432.86	152.50
9652	282.47	251.67	290.17
9653	138.31	75.27	169.83
9654	80.47	78.30	81.78
9655	3112.20	3972.97	243.00
9656	126.57	108.45	153.75
9657	48.38	21.23	68.75
9658	293.56	334.23	239.33
9659	339.29	314.94	371.13
9660	1087.51	1402.25	143.30
9661	405.83	415.33	402.47
9662	261.86	254.92	298.25
9663	114.22	107.00	145.48
9664	91.77	90.17	98.97
9665	182.30	218.33	128.25
9666	168.82	147.48	259.50
9667	522.92	635.50	466.62
9668	225.52	128.75	467.47
9669	127.00	80.28	164.38
9670	63.31	68.04	56.80
9671	119.72	144.45	70.27
9672	106.00	171.25	19.00
9673	199.26	223.01	151.75
9674	132.82	127.43	142.25
9675	215.75	278.00	171.29
9676	96.50	108.33	84.67
9677	50.50	30.50	70.51
9678	65.75	98.00	46.40
9679	258.88	249.60	274.33
9680	215.64	186.28	352.63
9681	100.90	79.50	115.17
9682	121.54	125.27	118.75
9683	141.40	113.68	180.20
9684	671.01	1225.33	255.28
9685	98.90	107.14	79.67
9686	53.09	119.22	3.50
9687	538.00	331.17	951.67
9688	1609.79	2078.00	1024.54
9689	101.24	95.43	118.67
9690	413.86	208.75	687.33
9691	122.44	149.10	51.33
9692	370.50	343.21	418.25
9693	57.54	50.74	66.60
9694	178.50	155.20	217.33
9695	626.98	436.32	1008.30
9696	255.00	228.60	288.00
9697	67.69	70.90	59.13
9698	413.35	455.99	299.67
9699	293.52	341.81	76.22
9700	164.62	187.78	95.14
9701	216.31	89.00	318.16
9702	235.12	292.82	148.57
9703	136.17	81.89	268.00
9704	239.81	161.67	344.00
9705	408.38	500.50	316.25
9706	1386.66	918.66	3414.67
9707	224.08	293.22	113.45
9708	1454.75	147.75	2108.25
9709	127.56	96.29	177.59
9710	65.51	54.31	87.90
9711	4348.38	8636.50	60.27
9712	206.26	216.95	134.45
9713	530.10	782.98	214.00
9714	155.56	178.67	138.22
9715	15.83	39.90	6.80
9716	77.55	54.67	123.33
9717	203.09	201.24	208.33
9718	218.55	198.86	253.00
9719	226.31	142.75	254.17
9720	187.77	214.33	134.63
9721	165.67	156.00	175.33
9722	69.55	76.97	54.71
9723	218.49	254.20	158.97
9724	498.00	370.00	562.00
9725	856.95	932.33	668.50
9726	52882.20	69432.95	471.50
9727	217.44	172.27	296.48
9728	35.61	52.77	22.74
9729	205.07	294.33	182.75
9730	288.53	278.38	297.56
9731	312.18	246.80	366.67
9732	183.71	191.00	164.27
9733	125.69	151.55	73.96
9734	139.20	124.84	184.67
9735	354.48	169.82	567.54
9736	293.95	293.14	295.75
9737	110.82	138.22	49.16
9738	335.83	314.78	398.99
9739	196.17	225.58	137.33
9740	182.67	248.00	117.33
9741	217.43	170.43	577.83
9742	311.36	286.60	373.25
9743	279.25	291.80	258.33
9744	480.88	502.62	386.67
9745	268.86	295.00	234.00
9746	42.84	11.47	84.67
9747	330.88	412.33	208.70
9748	160.80	165.51	150.44
9749	187.08	183.50	188.88
9750	170.07	81.00	214.60
9751	81.13	68.16	102.76
9752	102.87	101.60	105.00
9753	691.46	488.58	916.89
9754	323.67	343.00	285.00
9755	214.36	100.78	403.67
9756	193.83	217.35	156.20
9757	108.57	122.10	93.11
9758	97.64	87.86	110.67
9759	133.88	120.26	152.96
9760	149.54	143.75	157.27
9761	588.17	704.60	505.00
9762	225.78	203.18	237.62
9763	110.80	70.27	222.25
9764	218.98	279.30	158.67
9765	175.01	175.26	174.54
9766	328.95	282.01	498.44
9767	284.88	292.00	251.67
9768	3444.16	4464.15	180.20
9769	404.53	410.42	381.00
9770	478.73	246.00	886.00
9771	128.85	100.03	210.50
9772	151.26	158.34	104.00
9773	161.65	131.92	245.44
9774	258.73	301.29	184.25
9775	194.80	144.40	262.00
9776	155.86	140.83	223.50
9777	62.17	79.50	50.62
9778	72.13	77.57	61.25
9779	281.11	428.93	170.25
9780	1490.71	1353.00	1674.33
9781	182.44	230.65	124.59
9782	185.62	153.80	238.67
9783	216.55	265.77	130.41
9784	161.46	169.15	119.21
9785	336.01	98.85	620.60
9786	503.09	627.86	284.75
9787	179.77	303.00	118.15
9788	1081.12	1712.00	29.67
9789	395.30	668.00	122.60
9790	242.43	303.82	119.67
9791	89.84	80.76	147.33
9792	191.31	207.60	137.00
9793	702.92	748.80	550.00
9794	55.63	49.27	62.00
9795	476.00	453.12	537.00
9796	162.08	133.78	182.29
9797	138.37	95.00	170.90
9798	1947.30	3124.00	182.25
9799	317.64	189.32	420.30
9800	882.67	92.00	1673.33
9801	195.10	232.40	157.80
9802	327.38	338.92	305.75
9803	379.29	575.50	117.67
9804	178.67	129.33	228.00
9805	145.54	153.83	128.97
9806	88.12	80.08	96.17
9807	544.41	563.85	481.25
9808	606.38	267.50	945.25
9809	275.79	270.96	288.67
9810	495.13	633.99	294.54
9811	224.96	460.00	48.69
9812	328.19	364.17	208.24
9813	244.89	332.67	69.33
9814	218.36	140.50	276.75
9815	169.56	182.31	154.27
9816	163.70	161.10	166.94
9817	159.87	82.21	237.52
9818	316.62	325.50	302.40
9819	261.00	156.33	365.67
9820	237.11	155.69	345.67
9821	677.86	875.00	530.00
9822	1455.65	596.53	2314.78
9823	224.27	149.88	283.78
9824	216.74	184.86	280.50
9825	160.86	179.46	123.67
9826	281.33	294.33	268.33
9827	260.25	307.40	181.67
9828	433.21	486.72	237.00
9829	292.57	257.67	318.75
9830	362.48	399.00	258.14
9831	160.32	185.10	110.75
9832	1130.45	1096.00	1190.75
9833	409.51	444.62	326.55
9834	146.21	191.62	85.67
9835	909.44	383.60	1566.75
9836	158.46	125.60	179.00
9837	185.48	134.48	278.97
9838	242.27	264.29	223.00
9839	101.89	81.98	125.44
9840	259.57	341.67	198.00
9841	332.44	211.33	393.00
9842	82.95	67.22	94.75
9843	221.18	266.86	141.25
9844	162.67	220.80	90.00
9845	164.93	174.84	118.67
9846	474.66	279.20	539.81
9847	495.05	148.68	706.72
9848	355.04	369.39	329.20
9849	66.52	87.03	46.00
9850	210.64	223.75	175.67
9851	204.16	101.33	307.00
9852	193.85	251.21	136.50
9853	302.27	286.86	317.67
9854	64.27	31.00	97.54
9855	391.00	419.00	368.60
9856	91.43	84.36	102.43
9857	252.26	364.70	102.33
9858	146.29	268.57	72.92
9859	82.26	101.47	56.63
9860	264.44	188.50	416.33
9861	151.21	120.98	211.67
9862	214.78	231.00	187.75
9863	174.27	163.30	201.70
9864	69.47	71.59	62.40
9865	2861.75	3973.60	1008.67
9866	766.13	554.44	977.83
9867	40.97	31.83	47.83
9868	392.50	355.00	411.25
9869	201.82	226.22	153.00
9870	397.23	417.44	351.75
9871	75.17	74.74	76.81
9872	312.04	270.37	470.40
9873	2522.90	2390.86	2787.00
9874	402.22	425.83	355.00
9875	338.63	347.07	258.50
9876	1151.50	591.00	2085.67
9877	131.27	146.00	106.72
9878	70.62	42.00	87.80
9879	284.56	296.70	264.33
9880	120.63	160.95	82.82
9881	345.73	338.71	358.00
9882	216.88	242.00	175.00
9883	147.44	180.00	121.40
9884	265.53	263.11	269.17
9885	281.13	250.20	343.00
9886	218.00	248.43	164.75
9887	859.21	941.40	653.75
9888	272.05	164.14	391.94
9889	151.99	143.74	176.75
9890	339.06	495.17	245.39
9891	114.99	110.63	118.25
9892	269.11	162.00	322.67
9893	154.42	297.99	46.74
9894	125.20	163.60	77.20
9895	372.82	504.25	297.71
9896	55.26	47.26	73.93
9897	591.13	688.73	322.75
9898	222.06	215.50	226.00
9899	122.57	100.33	139.25
9900	156.28	175.22	80.50
9901	103.11	88.20	113.05
9902	441.00	288.00	555.75
9903	193.62	124.39	332.07
9904	469.25	597.56	84.33
9905	63.92	102.50	49.59
9906	331.29	305.50	365.67
9907	157.00	128.75	194.67
9908	139.68	140.02	137.75
9909	260.67	142.13	349.58
9910	120.64	140.33	97.00
9911	233.36	171.88	397.33
9912	454.00	489.43	404.40
9913	226.80	74.97	644.35
9914	555.71	689.00	378.00
9915	254.12	246.40	267.00
9916	228.58	220.26	270.17
9917	291.69	272.70	355.00
9918	134.35	185.75	82.95
9919	577.35	598.65	381.40
9920	294.88	150.00	439.75
9921	162.25	167.44	151.53
9922	514.36	538.67	441.45
9923	185.64	103.86	294.67
9924	466.00	360.00	519.00
9925	199.11	217.83	161.67
9926	3101.91	1565.88	7198.00
9927	277.56	243.50	345.67
9928	331.86	375.25	274.00
9929	192.70	193.69	189.25
9930	1788.29	1049.06	2997.95
9931	401.09	588.67	25.93
9932	58.84	68.95	50.76
9933	128.29	155.29	69.80
9934	356.00	361.50	345.00
9935	447.47	967.32	31.59
9936	1231.53	1492.50	100.63
9937	166.61	165.67	168.50
9938	113.79	184.16	55.15
9939	233.35	200.98	261.09
9940	615.83	1321.00	380.78
9941	154.69	152.16	161.00
9942	267.80	304.91	165.75
9943	62.71	75.26	51.94
9944	265.23	289.67	210.25
9945	222.86	101.25	385.00
9946	265.88	236.80	314.33
9947	87.60	110.25	64.95
9948	160.80	163.00	159.70
9949	117.14	124.30	99.25
9950	5759.71	8322.00	2343.33
9951	252.76	269.52	236.00
9952	12.07	15.30	9.65
9953	205.17	178.33	232.00
9954	176.17	224.00	128.33
9955	217.14	206.67	234.27
9956	143.00	136.44	157.75
9957	2053.08	1069.17	3037.00
9958	329.75	76.00	583.50
9959	3379.55	5076.14	410.50
9960	80.03	71.92	85.83
9961	366.12	183.50	548.75
9962	124.27	126.97	120.67
9963	149.22	116.74	225.00
9964	380.73	218.83	575.00
9965	226.82	159.97	293.66
9966	159.64	90.66	221.72
9967	122.97	121.50	127.70
9968	229.10	337.50	120.70
9969	415.57	423.85	399.00
9970	229.27	288.00	147.05
9971	301.86	109.33	446.25
9972	508.07	431.70	660.80
9973	258.53	148.57	386.82
9974	131.25	66.99	175.43
9975	782.85	928.30	298.00
9976	42.97	51.75	31.27
9977	204.77	122.82	368.67
9978	368.73	487.86	160.25
9979	279.77	286.96	224.67
9980	2193.00	1412.33	2661.40
9981	67.69	69.67	64.72
9982	204.27	198.89	238.33
9983	304.31	332.07	184.00
9984	149.48	150.59	146.70
9985	469.98	382.11	675.00
9986	6787.14	11858.00	26.00
9987	61.01	74.59	20.30
9988	226.38	196.00	256.75
9989	125.67	126.60	121.67
9990	505.18	338.67	705.00
9991	142.53	151.39	121.83
9992	300.19	413.75	262.33
9993	372.77	151.71	888.57
9994	627.06	73.67	928.91
9995	63.53	57.64	69.42
9996	618.22	449.80	828.75
9997	186.71	91.08	377.97
9998	193.67	316.00	95.80
9999	62.47	21.13	93.47
10000	70.80	111.36	33.37
10001	130.83	122.60	137.00
10002	133.27	115.75	181.45
10003	416.12	433.40	387.33
10004	110.50	99.33	121.67
10005	720.46	723.80	709.33
10006	1949.69	2426.84	654.57
10007	314.64	276.67	360.20
10008	153.24	73.33	238.85
10009	181.80	219.75	156.50
10010	61.66	43.80	93.80
10011	232.50	185.89	372.33
10012	314.26	316.74	304.33
10013	78.15	62.72	109.00
10014	4640.33	4340.17	5240.67
10015	294.67	308.83	266.33
10016	391.22	385.50	402.67
10017	328.19	336.51	192.33
10018	150.44	195.96	82.14
10019	109.35	142.20	76.50
10020	166.15	149.42	238.67
10021	83.57	110.33	63.50
10022	405.38	442.08	295.25
10023	492.88	551.00	463.82
10024	94.93	163.30	26.57
10025	234.12	309.33	98.74
10026	145.14	95.02	228.67
10027	113.62	71.04	149.10
10028	232.69	209.69	347.67
10029	167.57	197.25	128.00
10030	366.99	343.99	428.33
10031	269606.36	11401.50	613879.50
10032	317.90	367.14	203.00
10033	4984.17	4418.86	5775.60
10034	129.30	155.33	103.27
10035	377.25	329.75	424.75
10036	219.56	205.40	237.25
10037	317.33	352.00	305.78
10038	99.97	87.52	113.94
10039	282.11	284.35	275.71
10040	98.91	58.13	109.10
10041	331.43	316.90	367.75
10042	140.13	156.40	107.60
10043	186.40	255.25	117.55
10044	196.08	146.00	231.86
10045	269.54	281.08	254.71
10046	343.89	258.33	515.00
10047	161.00	172.33	152.50
10048	383.43	368.00	432.80
10049	1216.82	1454.20	920.10
10050	170.00	163.33	180.00
10051	425.57	631.40	219.75
10052	237.00	302.00	204.50
10053	133.82	140.25	127.40
10054	4353.21	4239.00	4777.43
10055	287.75	411.00	213.80
10056	258.96	274.75	243.17
10057	56.78	66.29	49.65
10058	5299.29	1017.60	9580.98
10059	1333.20	607.30	2681.29
10060	362.60	417.14	235.33
10061	54.07	53.48	54.87
10062	169.50	124.20	245.00
10063	82.87	82.35	83.48
10064	48.38	48.13	49.26
10065	9006.58	27.83	17985.33
10066	3090.42	3079.86	3105.20
10067	114.55	52.92	217.27
10068	114.68	80.69	155.47
10069	462.62	637.88	112.10
10070	136.14	156.21	123.36
10071	384.68	199.92	463.86
10072	253.60	284.00	204.21
10073	603.08	790.62	103.00
10074	251.45	318.88	71.67
10075	141.99	153.00	132.28
10076	137.49	171.29	58.63
10077	95.97	107.17	67.95
10078	226.51	230.87	191.67
10079	324.89	363.27	235.33
10080	58.89	69.98	10.87
10081	1312.25	190.40	3182.00
10082	154.32	173.00	139.38
10083	260.06	328.25	169.13
10084	241.27	239.00	243.17
10085	53.89	94.38	3.27
10086	1264.26	1716.29	209.53
10087	138.46	141.48	126.40
10088	383.30	530.76	198.97
10089	325.25	300.60	345.78
10090	114.27	104.20	124.33
10091	200.52	53.92	347.12
10092	262.46	266.66	252.40
10093	84.57	128.20	68.21
10094	109.19	135.84	66.56
10095	572.29	637.82	332.00
10096	134.02	130.53	141.00
10097	494.11	436.35	621.20
10098	2639.39	2202.22	3164.00
10099	326.57	282.67	359.50
10100	1105.01	1222.10	1007.43
10101	372.16	577.00	256.94
10102	105.95	116.97	81.14
10103	351.07	364.96	277.00
10104	185.47	215.39	58.30
10105	178.01	180.38	173.25
10106	128.36	137.00	105.33
10107	128.64	155.97	73.99
10108	133.57	159.00	99.66
10109	314.33	314.00	314.50
10110	92.36	69.78	130.00
10111	301.25	258.50	344.00
10112	86.00	81.01	109.70
10113	118.67	77.33	160.00
10114	129.88	138.08	121.67
10115	72.81	76.30	70.20
10116	92.43	82.33	145.50
10117	153.17	137.70	163.48
10118	508.71	556.25	445.33
10119	630.23	754.50	431.40
10120	276.88	156.54	557.67
10121	187.87	187.75	187.98
10122	72.00	58.50	87.00
10123	240.09	274.21	190.23
10124	184.50	164.67	244.00
10125	2603.64	5141.75	1153.29
10126	173.78	140.33	190.50
10127	608.32	113.35	1386.14
10128	105.46	110.03	93.47
10129	142.59	106.13	227.67
10130	185.93	213.82	109.25
10131	221.47	213.68	239.67
10132	1151.17	141.00	2161.33
10133	211.53	236.33	112.33
10134	300.07	246.62	371.33
10135	563.18	385.86	873.50
10136	247.14	217.00	287.33
10137	288.32	278.44	315.78
10138	101.06	105.52	85.47
10139	158.41	159.57	154.62
10140	28.86	7.60	57.20
10141	461.47	72.38	807.32
10142	256.98	72.93	335.86
10143	84.36	84.33	84.38
10144	379.80	383.50	377.33
10145	320.45	225.64	541.67
10146	1405.76	238.40	2573.12
10147	104.32	113.74	87.36
10148	243.41	296.10	111.70
10149	193.00	197.33	188.67
10150	195.75	241.92	126.50
10151	202.83	224.78	137.00
10152	111.00	111.23	109.91
10153	131.62	107.61	161.62
10154	195.74	224.28	144.38
10155	208.67	155.33	262.00
10156	358.42	477.00	121.25
10157	231.88	267.80	172.00
10158	59.32	82.46	7.25
10159	265.83	182.95	376.33
10160	24514.73	34791.97	534.50
10161	209.80	223.47	176.98
10162	597.92	686.00	421.75
10163	111.92	94.57	129.27
10164	261.36	185.10	375.75
10165	117.45	131.00	81.33
10166	221.28	206.60	257.98
10167	308.99	496.50	58.97
10168	318.58	315.17	322.00
10169	108.96	99.45	127.99
10170	230.83	219.33	242.33
10171	327.11	355.25	256.75
10172	207.43	223.62	130.50
10173	686.29	1120.25	107.67
10174	199.57	114.30	284.83
10175	276.30	327.14	157.67
10176	118.69	123.22	108.50
10177	811.89	916.07	291.00
10178	64.57	76.18	47.69
10179	79.57	77.97	83.30
10180	192.99	195.35	182.56
10181	3934.38	2476.70	8793.33
10182	120.16	116.20	137.00
10183	61.94	41.93	76.95
10184	72.94	71.21	76.97
10185	381.29	400.50	355.67
10186	130.88	115.75	146.00
10187	180.23	187.74	165.21
10188	296.32	373.34	134.57
10189	106.57	118.67	97.50
10190	90.85	94.57	82.50
10191	241.19	230.70	258.67
10192	79.37	57.03	92.78
10193	75.94	46.17	120.60
10194	419.60	390.83	462.75
10195	510.12	386.25	634.00
10196	166.23	143.39	289.58
10197	265.57	134.75	440.00
10198	127.10	63.67	154.29
10199	247.83	154.00	341.67
10200	242.50	267.18	152.00
10201	43.78	23.60	59.92
10202	173.65	177.80	170.69
10203	1003.83	418.67	1589.00
10204	137.46	173.61	98.31
10205	202.22	249.67	107.33
10206	176.63	145.37	252.54
10207	437.70	317.00	558.40
10208	469.00	193.50	799.60
10209	1554.35	1969.16	171.63
10210	256.17	147.25	289.68
10211	278.00	225.25	348.33
10212	212.71	192.33	228.00
10213	418.12	448.00	363.33
10214	156.78	155.60	158.25
10215	260.76	294.18	199.50
10216	377.17	444.40	351.31
10217	744.64	248.72	2563.00
10218	122.64	143.75	108.57
10219	84.35	65.00	91.61
10220	205.75	192.60	227.67
10221	148.80	124.70	237.17
10222	253.72	213.40	269.23
10223	84.65	82.93	88.67
10224	269.50	223.20	346.67
10225	307.63	375.96	253.54
10226	280.88	196.00	365.75
10227	222.75	224.41	218.33
10228	189.10	131.33	275.75
10229	365.62	334.20	418.00
10230	110.44	78.97	183.87
10231	63.48	66.43	61.44
10232	147.32	142.48	152.17
10233	206.18	257.40	182.90
10234	304.30	363.37	176.32
10235	352.18	416.23	259.67
10236	277.74	302.23	183.29
10237	255.38	261.00	249.75
10238	131.93	124.18	160.33
10239	601.00	607.92	591.00
10240	579.71	686.00	438.00
10241	124.09	131.34	112.00
10242	28.50	32.10	24.90
10243	189.60	247.75	96.55
10244	301.44	283.69	376.90
10245	1533.15	872.23	2760.57
10246	231.75	348.17	161.90
10247	1257.88	349.82	3074.00
10248	100.61	121.00	66.63
10249	46.73	31.33	65.20
10250	135.18	120.34	152.50
10251	212.06	222.35	174.33
10252	53.98	44.85	78.33
10253	146.19	154.18	114.96
10254	295.67	299.67	287.67
10255	659.49	421.36	873.80
10256	134.66	104.74	299.25
10257	944.36	1190.17	452.73
10258	345.11	278.00	395.45
10259	87.67	108.71	45.60
10260	247.86	215.24	275.46
10261	60.29	63.52	36.60
10262	87.78	106.68	46.85
10263	111.30	127.27	95.33
10264	340.29	304.00	388.67
10265	130.33	132.00	128.67
10266	191.68	161.53	322.33
10267	99.17	76.18	118.33
10268	203.07	137.42	367.20
10269	67.42	75.26	45.85
10270	136.53	145.42	129.69
10271	257.37	243.19	328.25
10272	268.00	242.36	338.50
10273	883.99	145.78	1345.38
10274	220.89	230.01	202.66
10275	607.71	584.25	613.24
10276	124.24	99.13	224.67
10277	134.07	230.00	62.12
10278	89.76	113.83	57.67
10279	493.92	517.00	378.50
10280	117.30	82.93	151.67
10281	337543.27	204799.80	411289.64
10282	1909.38	1175.25	2643.50
10283	47.11	66.50	18.02
10284	55.90	39.70	77.50
10285	376.75	170.60	524.00
10286	377.50	370.00	385.00
10287	216.33	194.33	238.33
10288	124.26	140.41	86.58
10289	154.04	177.19	101.95
10290	138.59	134.18	143.00
10291	75.97	83.97	63.98
10292	409.10	498.98	337.20
10293	590.33	217.67	963.00
10294	262.60	126.50	353.33
10295	98.79	106.47	70.64
10296	168.39	191.43	87.75
10297	213.29	219.60	192.27
10298	179.49	143.34	242.75
10299	313.52	388.62	215.90
10300	218.93	233.19	203.78
10301	219.88	91.53	316.13
10302	215.56	197.50	251.67
10303	54.44	66.99	29.34
10304	86.68	90.10	83.25
10305	64.87	65.60	64.43
10306	991.77	341.57	1750.33
10307	455.18	556.50	185.00
10308	191.70	182.00	199.79
10309	367.44	262.25	451.60
10310	171.88	116.33	234.37
10311	294.05	230.97	420.20
10312	173.12	172.75	173.50
10313	181.60	188.50	171.25
10314	194.50	216.28	164.00
10315	359.89	189.75	496.00
10316	88.53	102.01	50.34
10317	53.98	52.40	55.30
10318	50.33	60.32	33.67
10319	98.84	49.22	165.00
10320	160.77	155.72	164.80
10321	125.19	113.38	148.80
10322	189.16	374.36	96.56
10323	126.57	100.00	162.00
10324	623.08	654.72	570.33
10325	434.39	417.13	500.19
10326	110.76	132.82	74.00
10327	348.43	351.70	340.25
10328	140.99	144.99	124.00
10329	322.39	380.26	163.22
10330	149.58	157.25	111.27
10331	299.42	331.46	139.25
10332	114.51	108.53	119.00
10333	217.72	171.90	416.27
10334	85.71	64.67	101.50
10335	133.57	147.33	123.25
10336	45.38	47.70	42.29
10337	124.34	105.63	211.67
10338	273.42	560.36	82.13
10339	168.47	78.63	300.58
10340	266.04	155.18	561.67
10341	314.54	227.50	355.99
10342	225.25	243.81	204.74
10343	326.10	328.14	321.33
10344	619.62	881.50	357.75
10345	395.82	321.25	594.67
10346	356.92	401.50	285.60
10347	235.25	249.62	173.00
10348	477.67	344.65	686.70
10349	270.64	264.81	288.14
10350	7996.20	133.00	18480.46
10351	174.11	142.27	198.00
10352	43.64	43.37	43.99
10353	268.33	324.64	108.82
10354	37.00	45.40	26.50
10355	70.44	133.00	23.53
10356	1385.00	393.25	2178.40
10357	201.96	209.95	192.20
10358	1499.90	2389.67	165.25
10359	229.92	212.61	287.63
10360	197.00	195.18	202.17
10361	165.00	108.33	278.33
10362	621.54	591.33	689.50
10363	219.11	226.28	181.50
10364	159.98	223.98	31.97
10365	168.16	148.45	201.00
10366	143.17	157.33	129.00
10367	133.62	111.80	170.00
10368	320.33	126.00	514.67
10369	681.62	552.50	810.75
10370	89.73	75.82	117.56
10371	67.97	90.20	38.33
10372	341.67	408.33	275.00
10373	242.91	250.14	230.25
10374	91.88	54.83	128.93
10375	251.82	399.67	103.97
10376	120.33	96.44	192.00
10377	119.74	117.25	123.90
10378	449.52	450.62	448.20
10379	158.18	156.87	164.50
10380	91.39	86.43	95.11
10381	488.20	699.20	186.77
10382	203.25	157.60	279.33
10383	117.10	117.75	116.45
10384	396.30	446.15	331.50
10385	171.10	129.20	213.00
10386	64.26	64.25	64.30
10387	111.60	117.89	98.56
10388	56.72	26.14	94.95
10389	234.62	227.00	239.20
10390	113.60	88.58	213.67
10391	83.39	89.17	72.36
10392	290.33	328.17	139.00
10393	377.20	407.00	362.30
10394	452.94	387.19	650.20
10395	161.84	186.35	120.99
10396	58.94	64.67	56.08
10397	267.33	337.00	197.67
10398	296.86	198.33	370.75
10399	164.71	192.75	127.33
10400	111.08	97.60	156.00
10401	291.60	390.13	124.09
10402	691.36	1170.40	292.17
10403	253.75	212.34	429.75
10404	98.54	133.87	16.10
10405	76.20	109.40	43.00
10406	152.99	175.05	105.72
10407	594.33	629.33	559.33
10408	37.75	42.37	31.28
10409	186.01	171.51	193.81
10410	827.57	960.91	338.67
10411	190.35	343.45	102.86
10412	207.50	131.67	283.33
10413	500.05	444.67	573.89
10414	91.11	76.75	102.60
10415	215.63	193.15	285.11
10416	856.00	889.50	789.00
10417	256.07	381.15	148.86
10418	115.59	72.53	141.42
10419	147.00	172.00	122.00
10420	65.80	53.11	88.00
10421	168.85	156.15	180.64
10422	117.83	115.54	119.44
10423	286.14	228.25	363.33
10424	265.20	329.80	136.00
10425	71.73	66.13	81.98
10426	749.68	1028.10	123.25
10427	113.36	128.58	85.96
10428	512.00	597.12	285.00
10429	106.35	101.00	110.80
10430	202.56	228.00	179.08
10431	613.55	794.50	131.00
10432	650.11	748.92	304.25
10433	177.70	138.90	226.20
10434	215.67	217.67	213.67
10435	157.89	113.75	187.31
10436	406.86	445.68	333.10
10437	345.76	71.30	482.99
10438	97.48	74.27	110.74
10439	357.57	391.22	256.63
10440	60.52	60.40	60.71
10441	328.36	327.20	329.33
10442	366.14	345.33	374.47
10443	83.92	90.61	76.12
10444	234.83	362.33	107.33
10445	46.32	48.69	21.00
10446	4013.86	3592.33	4345.07
10447	278.83	228.33	329.33
10448	705.99	660.91	916.33
10449	3817.43	6781.33	1594.50
10450	285.25	204.25	366.25
10451	318.91	293.18	383.25
10452	746.12	613.53	1110.75
10453	85.67	41.76	173.50
10454	132.45	137.72	111.33
10455	188.67	129.75	235.80
10456	329.17	233.00	425.33
10457	93.28	97.81	82.41
10458	577.84	819.92	335.75
10459	230.95	264.73	140.85
10460	382.29	356.08	498.78
10461	101.64	107.86	89.20
10462	307.43	285.26	341.17
10463	353.86	418.33	305.50
10464	153.66	164.33	132.33
10465	164.71	206.19	94.20
10466	530.66	542.54	495.00
10467	115.98	73.23	206.22
10468	344.45	428.00	219.12
10469	562.60	116.50	1231.75
10470	2133.17	1838.54	3311.67
10471	295.10	342.57	184.33
10472	147.00	157.60	138.17
10473	137.90	139.57	134.00
10474	1095.06	953.92	1706.67
10475	60.36	30.00	100.83
10476	130.25	136.41	101.00
10477	132.41	124.42	175.00
10478	142.67	144.00	141.33
10479	128.53	55.89	201.17
10480	183.38	151.50	234.40
10481	542.36	735.02	174.54
10482	7072.57	8198.37	92.56
10483	130.79	127.42	137.54
10484	226.09	101.65	392.00
10485	88.06	80.88	97.63
10486	105.86	77.00	144.33
10487	1083.17	2007.33	159.00
10488	366.40	252.80	480.00
10489	313.23	337.86	268.88
10490	319.53	607.56	67.51
10491	254.29	245.14	263.43
10492	577.82	792.27	184.67
10493	155.20	175.16	130.25
10494	98.78	75.63	126.56
10495	143.40	163.62	131.84
10496	203.33	215.13	190.74
10497	600.93	371.00	830.87
10498	310.62	247.80	415.33
10499	211.57	197.50	230.33
10500	165.66	223.00	119.80
10501	137.75	162.67	79.58
10502	71.05	70.14	71.96
10503	339.18	262.00	545.00
10504	156.89	196.72	130.33
10505	157.31	185.47	122.12
10506	44.97	51.20	38.74
10507	3780.85	2943.25	5121.00
10508	97.94	82.35	118.73
10509	488.73	541.61	136.20
10510	442.38	366.62	563.60
10511	71.20	91.52	10.25
10512	199.45	237.73	119.07
10513	8816.42	11357.88	3733.50
10514	123.33	142.09	54.53
10515	121.65	61.80	171.53
10516	56.11	50.35	83.47
10517	2426.50	525.25	3694.00
10518	118.25	114.21	128.78
10519	597.36	893.50	242.00
10520	443.22	212.24	812.80
10521	126.36	123.23	141.50
10522	1037.93	1162.36	885.84
10523	277.47	316.83	210.00
10524	134.66	175.00	94.33
10525	85.63	72.94	107.82
10526	254.77	328.48	153.89
10527	235.94	297.87	186.40
10528	282.09	278.27	298.67
10529	148.38	158.25	138.50
10530	49.41	18.90	79.92
10531	5103.40	11611.67	222.20
10532	297.33	113.00	481.67
10533	62.01	57.09	69.04
10534	232.25	270.55	148.00
10535	277.25	199.22	511.33
10536	1160.00	200.00	2312.00
10537	184.90	191.14	170.33
10538	119.13	181.67	72.22
10539	60.60	46.30	74.90
10540	103.82	105.80	101.35
