all_avg_price	period_avg_price
275.62	143.50
122.91	159.50
153.98	216.40
477.57	601.75
157.14	171.67
188.44	173.14
165.33	200.33
220.24	147.45
122.19	119.00
305.88	312.40
1113.67	382.67
340.56	343.67
312.55	337.12
890.11	315.75
298.00	420.33
337.40	367.77
108.95	97.04
2034.70	474.50
283.30	340.00
362.71	280.50
532.00	645.43
138.66	133.99
2017.50	3447.33
75.93	56.40
389.25	283.60
162.47	244.43
196.28	199.75
1170.33	192.83
423.00	383.62
192.92	374.67
285.62	314.80
231.49	219.87
625.20	427.57
258.49	307.87
158.00	153.25
226.50	225.00
149.07	162.71
2321.43	1774.40
599.40	894.40
260.18	230.07
482.76	486.00
146.72	175.00
238.16	324.36
258.15	329.33
224.53	217.67
101.11	72.76
281.38	259.00
714.73	809.81
187.12	170.60
345.18	645.60
832.41	176.75
267.30	176.00
479.55	584.80
118.94	120.00
103.17	76.79
238.63	306.84
269.30	344.05
370.80	430.20
938.12	1909.00
154.35	99.43
216.60	283.00
17.93	26.54
383.18	307.33
144.73	267.49
108.69	140.98
243.40	236.71
92.26	92.86
220.00	254.25
45.51	81.27
668.97	145.67
88.29	81.90
474.86	333.00
49.97	59.79
1185.33	103.25
122.80	127.64
1556.55	1992.73
389.10	484.83
251.38	343.48
221.82	105.63
452.00	432.12
369.64	492.38
203.38	180.70
2040.97	2728.69
205.90	157.00
265.77	65.87
167.88	172.20
929.50	850.73
45.26	76.00
237.82	269.00
331.75	269.20
77.55	62.42
186.89	215.31
142.36	151.78
188.84	175.44
2806.50	3532.53
45.78	38.19
706.14	525.56
155.03	165.50
1074.43	895.36
151.93	222.80
53.03	30.40
107.60	108.85
153.78	165.00
219.38	195.33
944.54	330.50
370.50	282.33
258.19	316.00
199.25	213.80
30.53	33.27
137.05	125.43
376.42	452.75
299.97	182.93
93.33	94.67
353.33	368.67
268.97	259.93
105.60	93.25
195.43	212.33
52.44	61.72
225.31	229.38
242.11	212.50
242.18	222.00
1308.03	1567.19
101.43	97.45
388.50	414.14
235.77	321.00
781.33	572.33
396.43	364.00
242.11	241.21
12065.61	10896.99
46.93	45.16
89.57	75.12
591.17	983.33
534.65	626.53
116.33	88.00
89.70	79.40
232.95	225.00
478.80	464.44
209.50	257.00
75.56	69.26
187.31	178.92
238.47	231.26
109.50	106.90
397.67	391.00
1404.00	1919.40
115.72	106.20
218.98	229.25
234.07	157.96
145.42	138.60
133.50	164.20
1158.24	1558.56
189.09	154.39
137.73	144.57
149.85	128.25
242.43	268.25
186.80	191.00
289.78	313.40
2470.26	3454.06
211.36	267.93
255.51	317.08
176.00	90.00
167.72	117.46
946.75	1592.37
358.11	316.00
1138.59	336.24
87.18	98.18
1182.62	876.33
228.83	424.34
364.28	858.00
175.24	170.89
262.52	376.12
174.00	194.50
264.94	311.11
299.00	355.25
84.89	51.05
150.75	175.57
1798.11	413.80
109.57	125.10
41.18	51.14
122.68	131.91
231.85	292.36
936.17	683.33
176.68	76.20
174.67	197.33
403.07	380.00
78.02	94.55
288.30	350.86
375.57	253.75
272.06	312.00
166.31	191.39
1143.84	1235.62
271.22	392.80
84.84	92.50
267.23	341.41
158.85	175.93
112.89	80.69
637.68	390.58
413.18	473.67
464.18	245.80
786.33	666.33
395.14	358.00
540.09	908.00
380.78	405.17
331.43	319.57
188.25	198.83
251.15	306.21
118.67	148.67
181.51	147.99
292.00	277.25
41.73	51.40
166.15	172.80
346.33	243.30
247.27	226.00
253.11	248.00
216.00	243.25
150.73	148.79
108.24	128.73
85.88	102.36
380.83	393.00
349.57	400.53
389.67	294.00
223.63	166.35
105.74	128.00
75.42	62.98
52.81	28.34
337.20	317.37
155.10	170.54
132.11	117.98
125.99	114.58
893.25	1736.00
180.37	165.89
1737.82	2655.19
124.18	110.77
1874.61	3611.55
201.22	190.60
130.59	150.53
570.25	649.20
129.52	78.81
161.38	111.75
235.25	223.00
584.75	482.40
330.62	379.09
178.84	285.98
200.91	40.14
714.68	991.99
182.04	174.24
361.88	444.00
44.44	54.59
1490.43	425.50
208.07	221.81
300.50	282.50
523.37	594.75
145.38	140.50
487.40	505.88
189.67	201.00
160.33	197.67
95.80	91.40
222.67	332.00
86.35	62.41
148.40	153.00
670.69	820.40
262.00	228.00
50.12	30.66
369.91	133.36
197.09	190.25
273.89	106.11
182.75	241.33
245.12	121.07
411.42	470.67
109.60	118.30
243.98	240.29
60.75	54.30
115.47	139.00
260.21	267.45
925.88	968.77
254.11	212.00
191.28	131.83
90.02	57.17
630.50	530.67
24.25	21.01
164.21	146.55
87.08	87.75
135.18	109.97
324.23	249.36
157.50	157.40
511.71	641.00
529.02	640.44
221.33	187.11
2294.68	1018.46
347.23	312.49
277.12	315.59
67.40	100.38
209.60	262.00
797.54	841.67
202.39	262.54
167.21	195.50
642.96	211.21
287.38	258.40
131.05	111.77
188.65	210.88
201.09	235.15
163.60	161.67
118.64	121.66
472.83	483.33
161.88	280.00
149.05	74.82
242.75	149.00
376.39	390.05
310.71	393.92
190.46	161.00
186.99	205.58
384.63	414.62
408.19	527.70
30.28	45.42
44.71	37.16
297.22	294.87
409.00	549.67
160.33	192.00
532.45	553.04
292.68	115.00
504.29	547.33
337.14	248.00
120.44	182.71
385.30	418.00
183.68	142.99
194.81	185.67
206.64	147.67
106.35	94.95
1959.58	628.30
86.51	72.12
341.15	298.43
401.41	452.55
193.41	329.53
179.67	151.40
245.55	226.00
91.37	98.01
216.10	173.57
209.19	224.90
368.95	426.62
234.06	361.55
217.26	235.49
537.48	486.38
55.77	40.93
351.64	421.25
45.45	39.39
266.20	297.33
284.55	329.17
658.50	771.33
130.68	124.22
527.30	547.68
252.69	141.25
678.58	781.71
521.67	685.00
668.91	109.36
497.04	733.73
62.72	56.48
370.40	343.60
242.44	205.00
299.27	292.67
89.85	66.84
403.10	465.86
282.14	244.00
137.75	183.00
541.88	689.56
2195.59	1513.58
156.30	97.52
120.06	188.80
99.98	109.17
67.36	68.06
357.30	315.17
139.36	150.81
112.38	131.20
317.59	325.17
58.89	80.26
90.43	73.98
132.78	97.23
379.89	369.74
68.99	82.25
50.59	31.80
380.64	407.36
297.67	290.67
1665.43	2049.85
216.44	166.25
380.57	444.44
133.37	215.60
18.22	19.52
214.21	205.70
185.14	184.67
311.00	349.00
77.24	80.50
224.17	251.33
197.68	198.80
239.15	221.62
298.82	42.97
270.89	273.04
185.38	141.40
371.92	431.64
294.83	247.00
321.29	153.25
243.70	346.75
408.94	406.33
167.07	195.72
191.77	203.69
138.75	121.16
184.84	242.76
130.83	101.25
435.91	620.33
241.12	244.60
659.07	1073.76
865.48	818.83
114.13	155.93
242.70	71.22
94.56	127.63
214.66	156.61
216.43	283.25
174.55	182.40
29.15	26.59
1325.25	1980.20
138.72	140.22
63.79	52.63
212.47	213.05
285.50	217.75
114.42	167.67
91.69	102.43
292.90	318.19
285.50	97.25
851.06	925.00
69.62	73.84
36.04	35.43
281.62	420.40
186.29	140.67
346.00	427.43
283.56	232.00
583.33	418.00
227.04	206.91
666.70	690.17
266.56	267.20
332.25	288.60
208.79	181.83
373.35	341.96
128.05	85.72
362.33	340.67
455.38	348.67
5273.58	5324.15
342.89	573.00
191.56	127.75
136.28	145.37
642.76	808.93
129.54	154.67
250.28	229.43
167.73	141.65
93.93	99.52
410.00	378.75
639.40	831.82
169.97	223.67
5437.33	10279.33
105.96	100.10
680.88	751.00
1760.41	495.12
109.78	90.40
302.42	353.00
119.94	76.07
31.33	26.93
760.57	969.64
12.75	6.00
166.81	206.30
166.54	123.82
97.19	89.61
158.50	90.97
191.62	153.25
3050.38	3080.00
313.50	411.33
228.82	199.67
311.33	211.00
172.92	197.60
69.45	32.78
154.97	128.93
99.11	84.95
291.22	309.00
64.38	61.83
576.90	695.50
139.26	167.57
173.42	151.97
254.56	303.25
45.21	58.98
80.08	95.91
448.06	587.82
317.39	320.11
115.10	92.33
61.09	63.34
90.22	92.40
155.53	221.80
163.76	160.59
139.12	125.40
228.56	240.23
240.66	158.53
96.53	95.60
144.64	150.33
211.79	305.67
355.33	404.00
140.50	232.00
2394.41	239.10
119.67	95.67
1047.38	327.05
146.72	180.92
202.38	148.99
141.50	77.20
120.99	108.97
281.68	287.78
291.11	276.98
723.30	152.50
547.71	630.00
108.22	124.60
278.21	250.00
61.52	74.98
90.30	86.71
195.66	291.75
81.51	76.28
137.47	115.27
273.04	260.00
116.88	132.75
205.71	223.90
41.17	37.55
276.54	157.94
100.42	103.42
315.79	198.38
175.57	49.12
288.82	395.33
186.80	135.75
506.38	283.80
93.26	105.27
1720.30	1328.94
307.33	456.80
85.28	82.33
272.85	293.80
141.18	204.75
400.92	427.87
398.17	345.00
882.09	1301.60
56.51	59.96
67.77	206.25
121.29	141.67
113.49	123.60
404.20	418.67
209.12	225.25
153.36	145.29
175.00	180.50
187.47	167.14
508.41	432.75
226.50	61.67
182.26	182.38
546.00	557.80
249.68	153.97
153.83	141.38
248.49	297.50
44.51	19.40
63.36	64.15
119.41	100.33
322.43	312.00
98.15	58.63
142.06	93.62
358.62	368.10
81.35	41.11
151.76	176.84
233.67	132.33
83.81	130.34
121.70	110.33
287.11	331.50
19.66	27.51
155.60	152.20
374.56	462.00
283.10	303.24
254.90	244.79
324.75	163.50
324.41	344.56
257.08	255.67
321.68	420.36
221.21	213.60
83.43	93.00
264.37	191.66
132.50	181.60
4.86	2.56
120.87	174.98
963.00	1271.00
149.61	95.00
45.83	52.94
412.82	499.86
331.82	389.58
157.46	162.94
194.20	210.83
127.18	141.76
173.16	173.20
146.73	59.50
491.04	552.71
158.22	74.00
86.82	35.45
91.24	60.67
49.99	54.73
199.61	273.98
194.23	350.75
424.22	427.08
262.43	278.50
142.84	125.67
169.11	196.43
198.33	232.60
124.54	141.33
125.08	130.97
130.10	112.45
363.72	295.18
2878.12	2218.00
327.64	323.60
335.08	370.22
72.26	77.47
369.55	290.83
165.08	194.53
124.42	116.78
281.32	286.07
263.67	398.00
216.00	222.40
128.44	77.71
171.46	192.22
204.17	226.52
68.38	61.32
374.56	304.60
262.50	283.60
339.00	369.56
426.69	481.55
331.80	291.71
5718.37	8503.30
480.66	151.70
232.17	276.00
183.71	89.67
234.40	330.29
264.40	144.71
725.52	758.59
338.62	382.00
181.75	188.00
727.99	914.86
1336.01	1541.99
262.00	280.71
168.29	149.69
163.90	208.12
140.45	119.99
265.54	246.06
557.09	85.19
282.22	300.60
193.63	233.24
387.41	368.67
84.09	85.95
49105.60	70064.57
195.89	186.82
203.97	212.54
562.90	505.05
271.43	211.25
516.29	532.19
65.47	32.96
231.18	211.77
2691.38	4043.38
90.42	81.29
501.00	310.00
355.31	390.83
286.37	195.13
190.48	222.05
123.81	66.31
904.16	958.38
112.12	130.67
154.50	202.00
150.31	86.70
251.00	217.91
123.62	87.50
316.64	159.80
251.57	213.44
203.85	192.00
543.56	374.16
421.73	610.20
353.11	365.00
164.50	178.00
227.56	152.70
113.27	116.50
105.27	82.25
157.51	172.22
247.00	263.50
147.77	170.81
459.86	481.67
58.02	37.20
198.38	243.59
214.45	230.57
232.83	189.75
178.64	179.00
291.12	300.60
203.50	225.67
245.75	167.17
124.91	222.00
234.20	181.42
129.53	176.47
386.99	296.33
290.55	252.14
198.15	236.63
4497.57	7593.75
378.56	218.40
276.20	295.76
116.41	117.32
366.51	364.19
216.86	305.67
122.39	153.92
337.79	353.57
154.55	68.97
219.42	212.76
307.15	340.92
2894.33	2854.67
139.44	144.75
424.12	362.75
331.11	338.85
145.90	109.14
56.44	48.40
189.20	198.92
288.04	281.84
100.10	126.47
167.17	157.33
165.05	237.32
474.00	542.00
161.70	154.39
162.40	128.00
177.33	206.67
297.75	319.45
191.27	200.80
160.41	142.54
222.00	209.40
1182.62	289.75
108.35	113.66
754.05	732.44
1890.80	80.78
307.57	420.00
561.67	675.00
165.32	234.76
115.33	104.50
36.13	32.17
134.00	167.38
298.12	363.60
231.51	193.34
150.35	238.50
108.60	40.27
196.44	252.75
279.64	328.49
140.70	169.53
962.82	1169.62
162.41	189.08
148.17	152.55
93.49	90.48
553.62	695.80
2478.81	3257.50
141.39	150.38
252.62	349.00
217.76	209.92
112.62	80.60
16.86	19.18
276.67	332.00
2060.53	1657.87
272.93	250.57
245.33	235.33
381.68	443.81
469.82	489.47
748.00	888.67
159.55	157.50
124.40	90.95
316.06	444.83
391.12	409.95
479.28	509.79
106.97	118.24
40.51	6.64
1174.62	1252.40
108.17	88.00
265.27	145.66
211.74	249.92
329.15	307.20
358.50	321.83
297.82	317.00
191.10	230.80
320.89	571.75
316.67	220.05
301.83	235.33
1188.95	1623.15
163.00	111.67
366.68	368.55
230.41	239.55
198.10	214.33
212.83	235.56
408.00	492.00
151.17	126.36
180.32	187.38
223.00	203.00
219.47	251.33
564.46	607.30
207.21	283.20
776.59	139.99
295.98	476.33
313.02	91.23
166.57	164.67
87.86	86.51
253.84	297.03
273.80	372.33
146.40	174.67
143.62	158.60
228.29	212.00
61.61	4.11
66.98	75.00
297.97	314.88
712.23	190.85
734.91	865.00
268.00	274.67
242.62	252.88
324.27	299.56
275.19	295.07
173.21	177.20
276.33	124.00
611.46	568.02
104.53	124.00
265.23	275.83
83.50	81.00
491.80	434.43
74.55	90.67
97.33	109.33
58.62	69.12
275.04	343.15
115.45	73.97
43.63	37.21
153.70	132.30
198.45	183.98
206.00	258.00
2111.88	1259.00
328.62	233.87
322.67	397.67
325.15	297.67
320.60	352.67
672.16	687.32
356.63	346.86
210.58	192.76
13.03	12.02
162.29	172.00
180.96	217.96
187.73	188.65
2114.35	1509.38
183.47	275.00
139.35	120.83
307.50	249.00
162.83	164.33
273.79	251.62
394.62	525.33
196.49	117.35
139.16	156.63
191.35	217.80
68.09	70.57
162.00	169.33
82.48	87.30
121.94	133.27
264.30	251.44
275.91	229.28
140.42	121.56
372.64	420.70
202.54	83.31
138.83	159.76
314.95	291.92
86.43	98.98
40.79	32.14
90.78	121.33
302.30	232.00
102.45	103.76
76.06	61.99
5253.38	5386.60
163.43	162.00
49.68	33.13
207.00	301.67
70.56	79.30
331.67	284.00
212.00	205.00
73.53	82.95
302.42	240.21
171.00	168.80
187.06	214.75
94.58	102.09
313.50	344.33
3990.78	346.00
1072.17	942.67
266.05	376.60
77.55	61.70
527.78	519.02
113.81	50.56
206.44	217.47
119.97	141.67
313.50	153.00
365.97	431.47
1303.05	2563.50
249.94	236.93
136.40	115.60
180.03	194.39
93.00	106.00
422.43	686.17
200.70	174.60
284.86	342.36
163.50	202.33
347.71	362.50
337.32	336.94
522.17	620.67
919.14	740.50
123.61	103.15
89.44	38.37
194.90	214.84
155.70	91.63
58.05	63.59
346.71	368.00
550.71	628.25
74.10	78.60
15.70	16.60
157.97	141.27
110.10	107.40
216.00	256.50
146.60	155.85
120.29	140.33
121.37	125.08
182.13	180.89
311.67	317.25
223.13	205.97
155.09	188.96
409.58	231.00
174.64	133.43
300.80	348.17
337.68	358.77
399.57	299.25
118.38	143.00
159.37	130.00
538.08	605.40
285.04	285.31
510.47	1712.33
104.49	108.14
185.23	151.87
150.23	153.85
477.00	408.00
150.81	166.15
191.82	222.44
99.81	88.21
127.02	134.76
4399.00	894.40
164.69	123.20
69.27	59.99
124.37	105.16
2861.76	4005.97
116.73	158.50
188.57	233.25
296.38	303.00
76.43	70.69
321.39	236.73
110.28	135.50
161.03	133.77
89.12	71.60
399.71	137.75
259.00	306.07
108.93	107.68
120.56	187.67
74.34	116.70
152.62	74.00
185.86	217.32
154.26	116.59
84.51	67.92
482.49	915.93
319.15	310.63
164.70	167.57
79.86	87.50
316.57	220.67
198.26	224.07
178.21	119.80
97.40	99.00
1184.77	183.11
91.02	120.20
203.08	242.11
212.99	128.41
116.92	123.92
536.59	428.50
1125.04	1195.86
286.81	298.09
58.34	49.13
175.29	188.67
288.44	271.62
167.95	107.06
240.73	208.00
82.26	115.30
145.44	127.36
151.03	159.38
41.97	41.60
1235.78	1677.67
683.88	903.75
103.03	51.55
144.33	175.00
128.85	131.05
180.56	142.80
88.54	101.77
120.31	145.71
32.29	29.09
992.60	1108.80
411.50	405.10
582.38	423.50
440.18	503.62
147.56	169.33
292.09	338.60
98.50	138.08
2927.04	2473.26
258.73	326.67
193.90	234.29
245.62	242.60
994.86	131.50
264.82	260.61
135.04	144.83
129.48	129.64
348.18	169.96
169.07	159.78
177.84	180.93
84.59	68.76
316.38	344.90
398.86	350.00
1112.45	1791.41
115.86	127.99
384.93	410.44
207.00	298.67
445.75	578.80
235.57	264.67
214.84	188.17
273.25	337.25
143.00	162.29
173.09	76.96
871.88	991.60
122.25	140.00
467.64	530.00
110.29	71.36
562.00	735.33
1420.83	1489.00
196.23	201.21
15.94	19.00
11.46	14.40
143.42	145.01
67.85	85.64
268.22	146.60
160.33	275.00
84.63	90.67
278.50	295.67
77.29	71.40
317.45	315.54
522.75	321.75
171.62	180.00
238.53	251.60
69.91	82.03
313.20	318.04
73.49	61.50
120.29	121.08
200.22	214.95
109.44	118.88
523.50	330.40
71.54	74.51
308.22	377.71
216.72	147.10
696.48	70.97
1414.00	1660.75
290.38	305.75
369.33	170.00
271.30	387.00
308.75	278.60
206.87	196.07
161.44	119.75
184.31	183.19
375.67	421.00
718.50	866.86
170.38	126.00
103.10	102.29
290.11	292.33
100.15	141.85
8049.32	22.24
187.36	279.60
83.76	93.00
419.98	358.91
342.86	441.00
128.56	111.98
153.12	201.25
27.32	5.25
240.00	130.25
169.83	179.89
212.26	233.16
346.21	263.61
97.84	150.97
148.48	196.00
373.00	594.67
418.63	500.07
43.61	44.90
105.23	131.98
452.96	511.92
401.43	508.33
60.43	36.58
228.00	216.92
108.36	122.00
173.46	91.42
91.27	103.80
101.29	126.25
145.60	125.36
106.86	119.00
54.73	43.63
172.03	234.18
269.70	217.71
142.94	130.14
141.88	109.80
143.80	182.40
101.02	79.79
219.57	247.75
151.69	109.27
113.90	130.12
139.49	154.06
176.71	230.61
166.78	158.25
81.92	60.17
1426.10	1799.38
211.55	182.20
433.25	448.25
194.25	210.80
185.77	229.65
103.06	94.25
323.14	270.75
437.44	323.50
144.45	168.40
510.88	600.60
447.88	346.77
301.64	340.50
400.19	433.44
305.73	391.99
158.82	116.69
151.58	133.80
163.80	172.50
200.02	176.03
292.24	325.18
454.91	495.18
155.52	86.33
138.09	144.70
130.18	141.58
255.88	266.20
359.29	511.33
138.33	162.00
324.36	266.71
407.67	476.25
179.70	179.19
161.64	159.00
86.32	88.67
95.45	125.71
349.53	321.89
143.93	135.40
141.85	118.56
317.41	302.27
113.65	126.20
2840.86	5452.67
126.20	131.33
105.81	109.16
49.02	56.18
57.97	60.01
411.75	468.17
201.14	160.75
252.25	204.80
5750.27	147.33
84.87	109.43
35.76	23.53
623.56	1801.67
41.38	46.43
206.98	215.63
387.24	219.78
111.87	98.00
187.68	223.40
252.91	268.11
48.27	34.59
41.24	20.38
115.82	150.17
253.71	258.00
644.29	895.33
75.49	80.81
44.65	26.46
331.25	282.86
238.00	105.75
47.42	42.53
283.30	324.17
196.99	196.22
143.34	71.60
93.22	117.11
76.67	66.75
120.17	160.00
84.30	110.63
240.81	192.27
395.14	497.83
71.00	77.80
91.33	118.67
141.90	155.12
324.00	313.00
222.08	219.52
1537.12	365.96
85.86	101.70
848.85	1702.11
333.92	334.00
874.77	362.00
291.42	451.14
197.77	196.21
378.22	375.17
137.44	122.98
99.01	106.95
680.24	909.64
154.34	211.28
92.47	97.84
210.73	227.57
139.16	36.13
3743.58	165.83
477.03	343.88
182.50	212.40
164.76	119.97
158.00	174.75
124.47	181.07
98.06	104.10
153.89	144.00
5608.26	8028.75
103.68	121.33
423.00	368.67
79.60	34.44
258.75	314.96
83.52	75.78
807.12	208.75
203.12	286.86
1623.88	2079.49
109.20	96.18
106.25	116.25
369.57	476.20
492.00	502.60
46.24	34.56
2008.40	1629.72
164.71	152.67
490.43	499.50
415.27	454.62
133.67	131.32
316.04	389.68
394.70	413.34
358.17	358.67
88.46	79.24
7419.72	5780.12
1043.60	213.00
45.64	77.33
270.76	269.85
71.02	78.50
273.83	116.22
278.84	325.02
99.88	108.57
334.85	312.14
169.00	191.75
3361.03	4725.05
361.15	477.07
324.20	425.25
150.16	168.16
35.25	25.24
240.57	225.00
182.96	362.67
89.69	175.38
153.22	177.40
106.35	42.03
313.71	495.00
129.04	125.47
333.27	345.12
80.38	137.08
177.39	170.35
197.22	122.83
458.67	510.47
346.02	377.45
78.14	88.81
333.22	38.96
131.50	157.51
425.29	311.00
184.27	128.68
284.00	186.00
187.25	189.20
309.29	283.30
44.98	45.78
394.82	605.00
318.86	436.25
183.00	74.33
188.45	160.20
305.00	366.60
203.62	212.80
216.50	211.40
231.10	244.55
128.16	140.99
545.95	67.12
194.74	176.97
127.85	126.33
137.30	143.30
1294.88	2091.76
267.88	318.40
294.05	292.46
129.73	64.00
127.43	121.00
173.53	81.55
465.55	497.00
379.07	405.54
318.66	536.50
71.82	60.76
204.10	244.60
131.33	122.25
154.62	100.40
1791.71	2250.55
1075.40	42.75
475.71	588.38
206.93	181.80
44.64	37.77
91.28	95.11
212.33	246.92
137.09	241.12
178.20	151.18
92.96	122.80
93.69	137.83
112.90	125.40
119.87	102.50
272.32	289.51
41.22	42.19
39.51	11.57
2390.86	2493.00
810.24	1726.67
356.76	357.94
184.80	145.50
1711.00	1913.00
219.56	252.61
203.89	240.33
376.25	473.21
130.33	122.67
170.00	152.00
91.80	106.70
1507.22	4228.75
103.96	106.19
183.66	157.63
346.53	337.82
177.41	167.33
344.88	610.36
254.57	265.91
306.25	374.50
3664.29	2413.00
9643.67	5776.75
171.85	222.92
5185.50	5964.88
240.18	273.83
293.38	298.40
215.13	142.07
387.29	391.00
205.05	178.66
142.93	206.67
129.68	113.16
195.81	218.38
92.93	60.93
75.53	73.75
197.14	188.25
78.40	103.00
735.09	797.71
178.86	91.60
627.30	785.46
276.72	268.27
206.54	212.90
173.60	280.70
146.43	113.72
386.70	312.86
556.00	704.67
70.56	43.62
283.25	256.11
84.26	127.82
252.56	382.00
638.13	867.78
120.73	68.52
148.80	139.14
90.25	91.42
112.22	122.67
217.30	58.34
133.42	85.33
531.08	615.33
147.50	171.33
172.55	184.86
388.55	447.50
306.90	300.20
188.20	179.50
122.16	61.25
77.12	39.75
77.17	16.77
235.80	220.33
95.81	94.38
294.74	272.88
172.07	197.20
363.76	173.36
429.58	415.75
360.85	234.83
51.07	56.85
348.80	414.33
217.49	175.54
257.83	148.93
438.43	478.00
598.92	677.84
48.42	28.97
188.74	148.25
196.71	199.25
658.73	619.00
376.43	328.60
52.85	41.58
189.94	218.66
301.29	155.75
167.32	143.00
169.28	78.30
233.14	178.75
132.24	183.00
106.00	119.17
325.13	335.81
309.47	296.60
544.86	266.00
464.40	309.70
119.50	158.67
58.33	89.95
265.75	305.00
553.52	239.29
294.03	306.57
323.57	283.23
605.75	608.50
123.96	46.23
304.57	312.33
382.05	328.58
336.23	363.31
264.26	271.48
170.26	191.23
218.13	520.15
1071.17	1246.50
113.11	146.75
4775.18	5398.60
197.23	318.60
129.88	76.80
292.77	403.00
510.48	784.17
156.44	126.00
25.24	28.91
385.79	445.00
396.52	341.88
150.98	200.17
346.14	323.00
111.22	113.20
266.27	177.79
84.18	75.30
524.90	411.77
168.95	164.99
113.34	133.22
2836.96	2400.28
258.14	221.64
222.02	257.20
468.00	323.83
51.33	54.19
242.21	291.57
97.59	178.67
209.72	219.98
199.61	195.39
192.68	198.64
654.72	807.49
308.75	349.38
311.43	342.00
217.69	239.57
307.76	348.44
124.38	169.92
139.75	137.27
59.39	69.08
47.19	46.00
219.71	188.75
61.51	79.03
256.07	300.78
332.91	421.75
297.92	283.50
264.62	149.43
429.67	541.33
118.10	167.79
172.62	56.30
218.72	171.95
171.64	180.06
129.38	97.33
173.50	146.00
385.90	393.50
197.75	174.71
247.34	229.89
1416.80	305.85
381.68	303.24
161.73	97.03
277.00	342.00
85.39	85.67
300.15	122.64
152.05	210.58
185.89	188.17
179.11	156.75
339.35	319.10
345.16	309.72
236.25	281.78
78.23	59.40
49.18	54.45
116.45	111.99
351.25	91.00
258.31	262.30
79.92	79.11
310.86	227.50
39.24	17.04
82.60	68.72
53.85	64.56
189.50	258.00
132.19	149.27
86.01	107.83
136.92	128.12
423.14	284.75
43.00	41.74
382.57	336.00
201.71	219.72
124.62	122.63
184.00	195.88
209.88	218.60
96.62	85.75
102.47	115.92
21.33	19.83
66.71	50.30
12075.50	285.40
179.86	237.00
114.12	138.37
162.13	180.22
181.56	174.54
75.44	94.96
33.26	35.03
350.38	363.60
149.29	136.28
157.23	171.31
288.29	281.19
316.50	387.00
1434.86	1138.00
119.43	94.33
196.24	293.67
87.83	83.80
87.63	84.18
105.28	90.21
337.07	309.73
189.57	238.00
349.33	94.00
396.18	365.00
166.05	59.57
152.67	141.70
72.04	94.16
640.00	689.00
485.82	193.80
295.17	328.33
396.67	534.67
23.80	23.20
213.83	149.67
345.42	263.09
253.07	321.93
242.66	226.70
91.85	57.15
181.05	182.92
27.83	10.80
216.78	142.33
308.65	186.66
169.41	223.50
339.06	365.18
220.30	47.63
358.29	400.75
82.75	41.12
103.27	98.75
51.23	52.25
297.27	182.38
1094.58	983.90
177.53	179.69
162.58	187.61
802.12	903.26
315.60	349.64
261.64	133.30
269.15	151.76
98.11	68.36
203.29	144.59
35.41	41.19
287.00	332.11
1944.11	2122.33
179.83	201.00
187.40	175.33
200.20	192.65
67.87	52.33
8827.81	10963.80
117.47	167.15
125.53	81.41
58.26	59.26
159.34	159.57
89.11	99.67
211.29	228.75
662.62	1010.81
147.13	129.76
26.81	16.50
164.54	173.70
172.67	155.16
219.55	228.25
214.20	236.65
152.63	171.37
352.43	345.24
316.83	343.67
214.44	154.20
262.25	379.45
284.98	359.98
265.43	271.25
198.50	213.86
690.69	1099.25
212.10	206.00
258.00	326.20
237.67	225.20
200.19	235.15
220.88	220.77
56.95	61.85
680.17	796.90
4766.87	5278.64
76.82	80.31
289.38	270.50
271.61	217.25
257.89	265.75
206.11	209.59
241.86	239.75
194.92	158.75
91.25	67.00
56.42	35.95
1109.72	1695.28
79.32	80.83
184.69	250.44
315.09	234.95
102.66	105.87
94.09	149.00
145.71	181.67
326.36	338.26
162.94	169.00
164.08	152.45
82.09	83.01
138.14	159.21
290.38	332.00
982.86	741.33
208.78	145.80
3116.47	3579.75
378.17	400.36
218.56	245.17
555.64	613.25
309.70	455.00
222.93	227.42
97.15	87.93
150.40	198.05
626.51	343.60
298.00	324.50
65.85	56.41
2013.29	1456.75
747.73	856.50
190.76	139.62
364.62	421.49
162.00	159.60
81.07	136.93
507.52	238.09
138.50	108.67
121.45	171.80
75.97	81.47
352.36	24.75
107.50	117.67
131.38	166.67
206.20	224.51
520.17	312.00
81.46	81.97
764.22	695.50
212.33	165.50
272.27	236.60
63.01	32.26
582.60	342.31
462.55	426.20
392.44	760.50
125.75	125.60
281.83	195.00
297.37	341.05
241.32	276.49
278.95	84.27
40.37	41.43
286.34	325.75
293.38	296.40
202.94	292.62
421.14	413.83
2132.00	381.50
270.59	249.70
244.22	256.11
62.11	72.97
168.45	163.36
344.14	264.75
73.62	77.96
61.83	93.27
231.67	156.67
157.56	168.83
196.37	202.08
251.93	357.43
242.50	307.00
370.92	311.33
121.10	82.98
216.14	192.12
109.87	38.35
176.97	237.00
89.57	101.67
190.67	169.00
244.14	466.33
259.78	251.36
1013.52	786.62
805.47	217.31
66.47	53.57
2139.76	355.33
114.57	59.01
166.38	194.00
301.30	318.14
61.33	73.96
329.86	198.25
148.78	100.67
707.47	1314.87
110.90	112.57
98.78	83.00
190.56	210.50
187.83	215.66
292.30	145.27
211.00	148.33
244.92	257.22
76.97	58.63
132.06	168.83
115.38	130.20
355.35	382.29
410.64	407.89
586.00	658.14
